index,time,longitude,latitude,magnitude,x,y,time_days
17510,2008-04-28 02:33:17.885,-116.46098,33.51804,1.02,4.013280320229332,3.7761942243955207,13997.106457002315
17532,2008-04-28 06:34:25.524,-116.35149,33.40792,1.11,-8.222167701831241,13.944116083075798,13997.273906527776
17613,2008-04-28 17:18:30.448,-116.09003,33.79041,1.47,34.3743089783271,38.044431546653605,13997.72118574074
17634,2008-04-28 22:50:08.805,-116.08851,33.785,1.39,33.7733049491259,38.18730298734633,13997.951490798609
17658,2008-04-29 02:31:38.200,-116.19616,33.31112,1.04,-18.954209587803916,28.393784083585544,13998.105303240742
17718,2008-04-29 12:50:28.509,-116.81732,33.71206,1.24,25.63102441289868,-29.19238682697479,13998.535052187499
17754,2008-04-29 20:18:59.760,-116.97987,33.99866,1.02,57.55697759897574,-44.07986950087297,13998.846524999999
17781,2008-04-30 02:46:18.965,-116.09167,33.78821,1.12,34.12907942893207,37.89384802001168,13999.115497280092
17797,2008-04-30 06:14:47.261,-116.33099,33.18016,2.17,-33.54497802977657,15.888466580129746,13999.260269224536
17812,2008-04-30 06:58:32.190,-116.08969,33.78838,1.09,34.14870865586495,38.07675173805627,13999.290650347222
17833,2008-04-30 09:01:33.915,-116.76288,33.49982,1.13,2.0170206862851314,-24.21638103542323,13999.376086979166
17876,2008-04-30 13:45:14.677,-116.02163,33.19893,1.36,-31.36788759781011,44.66944665993369,13999.573086539353
17879,2008-04-30 14:24:14.520,-116.02164,33.19929,1.01,-31.327861812107336,44.6683320993523,13999.600168055555
17890,2008-04-30 17:07:03.897,-116.09068,33.79016,1.4,34.3462717391552,37.98447480033951,13999.71323954861
17906,2008-04-30 21:37:18.137,-116.78038,33.98363,1.03,55.81840809429614,-25.694040968436063,13999.900904363423
17922,2008-05-01 02:44:02.037,-116.19647,33.87347,1.73,43.67509757018798,27.922382866361186,14000.113912465276
17937,2008-05-01 03:55:35.620,-116.43617,33.44677,4.19,-3.910404563197454,6.0811951563546645,14000.163606712962
17948,2008-05-01 04:38:24.073,-116.43522,33.44574,2.37,-4.02487932122024,6.169410233027468,14000.19333417824
17951,2008-05-01 04:40:57.247,-116.19647,33.87347,1.41,43.56656700471444,27.75495922803117,14000.195107025464
17985,2008-05-01 09:34:37.146,-116.02312,33.24374,1.14,-26.385893315052805,44.50795475167045,14000.399041041666
18044,2008-05-01 15:18:14.324,-116.51142,33.47185,1.18,-1.123512031792635,-0.9003033349067581,14000.637665787035
18057,2008-05-01 16:32:36.822,-116.08945,33.7894,1.06,34.262215511513965,38.09847833192575,14000.689315069445
18066,2008-05-01 18:07:26.962,-116.07768,33.92571,1.31,49.423555332697546,39.12387977655274,14000.755173171296
18088,2008-05-01 22:35:02.001,-116.59471,33.48635,1.02,0.4926336857468756,-8.624340465350281,14000.940995381943
18122,2008-05-02 03:15:07.593,-116.47972,33.48223,1.02,0.0308652172652588,2.0397545270916786,14001.13550454861
18124,2008-05-02 03:15:25.820,-116.47971,33.48217,1.05,0.0241937181665668,2.040683371491228,14001.13571550926
18150,2008-05-02 06:16:21.452,-116.5697,33.4822,1.55,0.0293771352273535,-6.305253582325189,14001.261359398148
18211,2008-05-02 14:17:15.055,-116.41132,33.54261,2.36,6.7482465796058975,8.377521357887797,14001.595313136575
18222,2008-05-02 15:30:29.148,-116.08894,33.7845,1.2,33.717549149315666,38.1477857605311,14001.646170694445
18225,2008-05-02 15:34:51.677,-116.08888,33.78505,1.15,33.77872833774338,38.15308642691757,14001.649209224537
18228,2008-05-02 15:43:22.552,-116.08864,33.78485,1.59,33.75657782335652,38.17535545087166,14001.65512212963
18232,2008-05-02 15:55:36.110,-116.81784,33.99086,1.16,56.632280477087015,-29.145508829376848,14001.66361238426
18236,2008-05-02 16:32:43.129,-116.07745,33.92585,1.6,49.43920959400243,39.145036742768816,14001.689388067129
18268,2008-05-02 21:45:49.385,-116.08911,33.78508,1.24,33.781979484355446,38.13181717295584,14001.906821585648
18271,2008-05-02 22:05:31.352,-116.40865,33.36225,1.61,-13.306649813265484,8.642933502183718,14001.92050175926
18302,2008-05-03 03:57:34.716,-116.18415,33.31025,1.07,-19.512863994030255,29.47884668619589,14002.16498513889
18345,2008-05-03 09:15:01.976,-116.18415,33.31025,1.78,-19.148946852434168,29.146993479066257,14002.385439537038
18360,2008-05-03 10:58:59.840,-116.29349,33.30787,1.3,-19.337930490500927,19.35006366346424,14002.457637037036
18363,2008-05-03 11:04:52.646,-116.49233,33.5074,1.8,2.82946485581623,0.8700136079483124,14002.461720439816
18400,2008-05-03 16:51:51.280,-116.74681,33.2333,1.01,-27.622264162701025,-22.79610558710692,14002.702676851852
18403,2008-05-03 17:03:01.350,-116.11895,33.76387,1.67,31.4129511643395,35.38282730858241,14002.710432291668
18406,2008-05-03 18:12:06.451,-116.74071,33.23039,1.04,-27.947160559783555,-22.229494554207005,14002.758407997684
18437,2008-05-04 00:44:05.867,-116.43648,33.44699,1.3,-3.885959783686938,6.0524177413619,14003.030623460649
18447,2008-05-04 03:09:16.601,-116.76328,33.49982,1.21,2.01711403990189,-24.2534705448645,14003.131442141203
18470,2008-05-04 07:45:41.936,-116.12158,33.17426,1.06,-34.14948031630445,35.37962050683742,14003.323402037038
18541,2008-05-04 18:16:30.199,-116.7159,33.22226,3.64,-28.85619838404695,-19.92372980662905,14003.761460636575
18566,2008-05-04 20:57:11.128,-116.07653,33.92662,1.74,49.525177995528026,39.22956756524178,14003.873045462964
18618,2008-05-05 06:22:04.472,-116.19727,33.87356,1.02,43.58589747718562,28.106952773011933,14004.265329537036
18629,2008-05-05 07:53:31.803,-116.11211,33.23944,1.25,-26.89854929350877,36.23394702562391,14004.328840312499
18751,2008-05-06 04:59:02.902,-116.99062,33.99688,1.82,57.36368604990558,-45.07181416850113,14005.207672476854
18821,2008-05-06 17:40:26.510,-116.98824,33.38668,1.39,-10.488310448056223,-45.1714316457039,14005.736417939817
18830,2008-05-06 18:40:24.131,-116.68813,33.63336,1.36,16.851047997274403,-17.258580909756862,14005.77805707176
18930,2008-05-07 11:27:32.731,-116.45521,33.48075,1.75,-0.1329536719126131,4.312956630402851,14006.477462164352
18946,2008-05-07 12:58:58.528,-116.02797,33.09707,1.71,-42.509276839110704,44.62380930609321,14006.540955185186
18947,2008-05-07 12:59:12.214,-116.02921,33.0974,1.44,-42.66070845648137,44.0152303817815,14006.541113587966
18952,2008-05-07 13:16:27.448,-116.02797,33.09707,1.42,-42.80123144683473,44.25546445111134,14006.553095462963
18966,2008-05-07 15:24:32.340,-116.02194,33.73742,2.44,28.50918368647632,44.364064220125,14006.642040972221
18975,2008-05-07 15:56:26.137,-116.02237,33.73727,1.72,28.49232048048971,44.32438027372874,14006.664191400461
18976,2008-05-07 15:57:06.600,-116.02129,33.73743,1.87,28.51057410198406,44.42416330260175,14006.66465972222
19001,2008-05-07 16:51:20.094,-116.02251,33.73702,1.79,28.464461946963212,44.31156356050632,14006.70231590278
19034,2008-05-07 20:14:00.600,-116.02183,33.73753,1.21,28.521462195198215,44.37417893798808,14006.843062499998
19055,2008-05-08 00:17:38.813,-116.0214,33.73749,2.75,28.517198627978644,44.41396082217864,14007.012254780093
19059,2008-05-08 01:38:51.859,-116.75254,33.30127,1.55,-20.063080463475757,-23.31086056054934,14007.068655775463
19061,2008-05-08 02:00:13.113,-116.59211,33.42015,1.41,-6.4057067483996875,-8.0580892641027,14007.083485104165
19092,2008-05-08 08:39:54.914,-116.82281,33.96656,1.22,53.931659044992905,-29.612147148404485,14007.361052245367
19131,2008-05-08 15:36:49.897,-116.02516,33.73643,1.06,28.39772706171761,44.06682437509642,14007.650577511573
19161,2008-05-08 21:24:11.368,-116.90261,33.78768,1.16,34.06683704356111,-37.04874156587871,14007.891798240742
19191,2008-05-09 01:43:37.181,-116.34645,33.4104,1.43,-7.945716775152945,14.411528800112965,14008.071958113425
19216,2008-05-09 04:43:46.793,-116.08899,33.78913,2.34,34.232362234963865,38.14110799263021,14008.197069363427
19257,2008-05-09 07:15:16.765,-116.02216,33.73686,1.45,28.44682052577653,44.34401005645104,14008.302277372684
19261,2008-05-09 07:17:45.816,-116.0226,33.73637,1.11,28.392146952862376,44.30357631444973,14008.3040025
19271,2008-05-09 07:43:09.476,-116.02181,33.73654,2.55,28.411388072862856,44.37653924998288,14008.321637453704
19273,2008-05-09 07:47:41.417,-116.02089,33.73738,2.26,28.505185923477352,44.46117638316463,14008.32478491898
19299,2008-05-09 09:19:42.738,-116.02251,33.73656,1.1,28.41331241524857,44.31180062561108,14008.38868909722
19321,2008-05-09 10:37:46.798,-116.72725,33.50877,1.38,2.968024625480298,-20.672980128565598,14008.44290275463
19374,2008-05-09 12:58:03.749,-116.2849,33.3234,1.66,-17.609443214107408,20.14473020414292,14008.540321168979
19387,2008-05-09 14:17:43.452,-116.02186,33.73683,1.35,28.44361310560937,44.371766142312914,14008.595641805554
19405,2008-05-09 15:12:46.249,-116.0875,33.78848,1.71,34.16063533984104,38.279092724557024,14008.633868622683
19408,2008-05-09 15:14:03.148,-116.08792,33.78751,1.19,33.680756374639486,38.252815004880446,14008.634758657407
19413,2008-05-09 15:26:41.218,-116.08792,33.78751,1.02,33.8316816115689,37.90187483731281,14008.64353261574
19462,2008-05-09 18:38:43.202,-116.02428,33.73681,1.49,28.44035559080124,44.14800211762617,14008.776888912036
19517,2008-05-09 22:38:07.941,-116.43994,33.4494,4.06,-3.6181762488317215,5.7312375569331815,14008.943147465277
19590,2008-05-10 06:54:58.835,-116.40707,33.47681,1.43,-0.5680278020718758,8.778074396137784,14009.288180960648
19610,2008-05-10 08:33:19.849,-116.39415,33.38463,1.77,-10.81680836002668,9.98699320368461,14009.356479733797
19628,2008-05-10 09:28:55.881,-116.6227,33.44121,1.07,-4.524030326578244,-11.225934723603626,14009.395091215278
19647,2008-05-10 11:43:27.759,-116.08642,33.7901,1.1,34.3411704156985,38.37817498600791,14009.488515729168
19675,2008-05-10 14:59:50.827,-116.02313,33.73496,1.49,28.23513604850414,44.25529333455984,14009.62489383102
19698,2008-05-10 18:01:21.619,-116.8383,33.89553,1.12,46.03803629548985,-31.0664598821674,14009.75094466435
19701,2008-05-10 18:20:30.402,-116.02292,33.7346,1.34,28.195195683298756,44.27489755111383,14009.764240763889
19725,2008-05-10 22:21:25.878,-116.02254,33.73471,1.6,28.207589513729985,44.30997989040558,14009.931549513889
19747,2008-05-11 00:36:08.933,-116.02392,33.73743,1.02,28.50944969610327,44.18097228058063,14010.025103391203
19770,2008-05-11 02:53:50.797,-116.02385,33.73718,1.02,28.48168088440475,44.18757352648051,14010.12072681713
19838,2008-05-11 08:17:55.929,-116.06433,33.14655,1.29,-37.283490255061544,40.35185377818434,14010.345786215277
19875,2008-05-11 13:26:09.029,-116.45425,33.47174,1.26,-1.1347796588020806,4.402449142559562,14010.559826724537
19890,2008-05-11 13:57:31.181,-116.71429,33.22097,1.42,-28.999946763762008,-19.774259201058133,14010.581610891204
19908,2008-05-11 15:45:54.752,-116.0228,33.73654,1.27,28.410964551248675,44.28499491500398,14010.656883703705
19957,2008-05-11 21:24:35.397,-116.02327,33.73486,1.69,28.22395680457081,44.24239888506351,14010.892076354165
19964,2008-05-11 23:02:21.952,-116.71575,33.22227,1.33,-28.85511513493504,-19.909774464461407,14010.959976296295
19965,2008-05-11 23:03:27.162,-116.08971,33.78706,1.31,34.00192428795047,38.075488865908014,14010.960731041667
20039,2008-05-12 06:55:49.425,-116.87998,33.91476,1.05,48.18959880650145,-34.905604662311134,14011.288766493055
20089,2008-05-12 13:44:48.356,-116.02394,33.73676,1.27,28.434940763109992,44.17946718104224,14011.572781898147
20095,2008-05-12 14:53:18.256,-116.61875,33.58375,1.18,11.325272277901025,-10.841556617213811,14011.620350185185
20115,2008-05-12 18:33:36.365,-116.82642,33.40068,1.29,-8.990211150520318,-30.14249108978376,14011.77333755787
20125,2008-05-12 21:45:13.334,-116.58497,33.45774,1.04,-2.689419404253575,-7.723617674806736,14011.906404328705
20136,2008-05-12 23:29:29.396,-116.02363,33.73631,1.18,28.385035385474485,44.20836387582177,14011.978812453703
20137,2008-05-12 23:29:51.293,-116.02411,33.73561,1.28,28.30699446656417,44.16433816338588,14011.979065891204
20156,2008-05-13 04:01:26.786,-116.02319,33.73491,1.42,28.229550694414808,44.24977082139173,14012.167671134257
20174,2008-05-13 05:44:44.380,-116.80086,33.69636,1.18,23.88075078186244,-27.6749518665845,14012.239402546298
20190,2008-05-13 07:15:34.476,-116.7141,33.6784,1.01,21.863887253926038,-19.652628921104213,14012.302482361112
20241,2008-05-13 14:43:00.297,-116.72774,33.65094,1.6,18.813144866770752,-20.921436060374592,14012.613197881943
20251,2008-05-13 17:39:31.250,-116.11735,33.17582,1.08,-33.97457143182261,35.77267280949672,14012.735778356478
20276,2008-05-14 03:53:20.439,-116.76461,33.98177,1.53,55.60777792093616,-24.24052158706333,14013.162042118058
20329,2008-05-14 23:01:11.654,-116.57584,33.49616,1.17,1.582047811859022,-6.8735870210216605,14013.959162662037
20346,2008-05-15 06:22:08.066,-116.72447,33.70554,1.37,24.883729514305184,-20.6056923310835,14014.26537113426
20370,2008-05-15 13:56:25.787,-116.04463,33.09507,1.2,-42.92619877264693,42.57994975885635,14014.580854016205
20371,2008-05-15 14:08:19.374,-116.04554,33.09338,1.79,-43.11448923880137,42.49599837535224,14014.589113125001
20373,2008-05-15 14:10:49.006,-116.04493,33.09413,1.35,-43.03084431359365,42.55245980435125,14014.590844976852
20375,2008-05-15 16:04:07.269,-116.61924,33.42318,1.47,-6.529243059985782,-10.9071592998039,14014.669528576389
20382,2008-05-15 19:16:23.685,-116.87254,33.47481,1.23,-0.7330179438815153,-34.39438518627739,14014.803051909721
20492,2008-05-16 17:50:04.101,-116.02331,33.73388,1.34,28.11496898508126,44.23920423876175,14015.743103020832
20494,2008-05-16 18:13:26.196,-116.02364,33.73367,1.47,28.0914772812117,44.20879647932983,14015.759330972223
20564,2008-05-17 05:45:02.720,-116.08907,33.78699,1.28,33.99437610322419,38.134665511135545,14016.239614814815
20608,2008-05-17 08:55:52.260,-116.0237,33.73352,1.12,28.074772490791545,44.20332525991052,14016.37213263889
20633,2008-05-17 10:52:16.817,-116.08925,33.78754,1.0,34.05546693702635,38.11778662450828,14016.45297241898
20689,2008-05-17 18:57:41.270,-116.50617,33.49501,1.11,1.4517292687190948,-0.4132342529438189,14016.790060995372
20692,2008-05-17 19:17:17.116,-116.3387,33.35212,2.28,-14.425053676541625,15.141034661155183,14016.803670324074
21001,2008-05-18 22:03:26.581,-116.80879,33.63135,1.07,16.65412147919252,-28.43002023761257,14017.91905765046
21115,2008-05-19 20:17:26.548,-116.34927,33.36317,1.79,-13.19783934380396,14.157473009369028,14018.84544615741
21129,2008-05-20 00:47:40.114,-116.59513,33.4869,1.02,0.5538258463108072,-8.66323560278729,14019.033103171294
21165,2008-05-20 05:18:50.449,-116.79992,33.69909,1.52,24.18406206432784,-27.587114883402464,14019.221417233795
21275,2008-05-20 21:58:12.296,-116.5951,33.48705,1.9,0.5705025815270296,-8.66043846736628,14019.915420092593
21290,2008-05-21 00:54:03.924,-116.54439,33.4828,1.02,0.094843527419414,-3.9579028237825145,14020.037545416668
21294,2008-05-21 01:13:20.496,-116.69414,33.68688,1.23,22.80321413776672,-17.80393030839981,14020.050931666667
21356,2008-05-21 09:50:28.586,-116.46543,33.469,1.66,-1.4398718113922575,3.365564439849285,14020.410053078704
21359,2008-05-21 10:18:12.240,-116.12328,33.26366,1.06,-24.20924523223583,35.18534507997491,14020.429308333334
21360,2008-05-21 10:20:30.767,-116.7603,33.67348,1.8,21.326518478482743,-23.9289866239329,14020.430911655092
21361,2008-05-21 10:20:42.562,-116.75992,33.67368,2.36,21.348669811339345,-23.893766894734373,14020.431048171295
21407,2008-05-21 20:38:01.597,-116.81399,33.99776,1.18,57.39844593132722,-28.78822853111323,14020.859740706017
21498,2008-05-22 10:06:28.336,-116.86638,33.63873,1.2,17.492004454482935,-33.75896021912965,14021.421161296295
21521,2008-05-22 12:32:41.684,-116.99054,33.96856,1.01,54.21461977543403,-45.079391263113216,14021.522704675926
21524,2008-05-22 13:01:24.562,-116.41968,33.98622,1.13,56.07478066713304,7.563576332670557,14021.542645393516
21538,2008-05-22 14:37:17.048,-116.43799,33.40083,1.06,-9.018804321052103,5.915465097341885,14021.609225092594
21553,2008-05-22 17:26:32.807,-116.45287,33.50537,1.32,2.6047649676325437,4.5286909744668575,14021.72676859954
21617,2008-05-23 06:02:42.901,-116.28552,33.32134,1.02,-17.838624566176343,20.08759992729456,14022.25188542824
21632,2008-05-23 08:19:38.432,-116.46431,33.46513,1.71,-1.8701593209574856,3.469607284835155,14022.346972592592
21639,2008-05-23 09:02:05.922,-116.39964,33.31309,1.04,-18.772206521880037,9.485061652281038,14022.376457430555
21660,2008-05-23 11:50:55.860,-116.41417,33.39547,1.19,-9.613199932540857,8.127176539933046,14022.493702083331
21664,2008-05-23 12:08:05.739,-116.46531,33.46604,1.12,-1.7690048950785482,3.376810625438784,14022.505621979168
21683,2008-05-23 19:13:10.165,-116.46444,33.46482,1.22,-1.904634083052852,3.457560697092981,14022.800812094907
21755,2008-05-24 09:15:11.298,-116.70134,33.64209,1.54,17.824055247337487,-18.479701252572468,14023.385547430555
21788,2008-05-24 13:59:14.122,-116.43711,33.44592,1.23,-4.004974875208066,5.994039924953365,14023.582802337964
21811,2008-05-24 19:17:14.828,-116.74701,33.70752,1.13,25.10860281418396,-22.69019037922475,14023.803643842593
21816,2008-05-24 20:52:49.822,-116.75625,33.71091,1.02,25.48761413556346,-23.54397161598128,14023.870021087963
21900,2008-05-25 12:37:45.615,-116.44244,33.47927,1.0,-0.2969190463515962,5.497397499228894,14024.526222395834
21903,2008-05-25 12:40:45.210,-116.78693,33.68837,1.0,22.988671800460647,-26.388696844060476,14024.528301041664
21904,2008-05-25 12:40:50.241,-116.78724,33.68809,1.76,22.957616202095146,-26.417464398718952,14024.528359270833
21941,2008-05-25 17:16:41.174,-116.27987,33.35928,1.9,-13.618785785572976,20.603579142650435,14024.71992099537
22009,2008-05-26 07:29:19.510,-116.4078,33.18463,1.45,-32.85803472791423,8.695907899252385,14025.312031365744
22054,2008-05-26 15:30:19.261,-116.99178,33.84349,1.1,40.30805069122511,-45.25985517371234,14025.646056261574
22068,2008-05-26 19:05:23.616,-116.71861,33.65441,2.26,19.19718634843349,-20.075538660625195,14025.795412222222
22096,2008-05-26 21:39:29.256,-116.19812,33.24386,1.04,-26.43370630178533,28.23343388993033,14025.902421944445
22119,2008-05-27 02:06:42.625,-116.71979,33.65393,1.15,19.14404187175532,-20.184869600563893,14026.087993344907
22151,2008-05-27 05:15:00.518,-116.24082,33.24975,1.57,-25.78953762625735,24.260813478005524,14026.218755995373
22158,2008-05-27 06:07:04.834,-116.34251,33.36054,1.0,-13.48934097830901,14.785722470313246,14026.254917060183
22356,2008-05-27 12:17:29.095,-116.84481,33.31712,1.45,-18.27616283830812,-31.880256834214627,14026.512142303241
22387,2008-05-27 15:24:03.392,-116.03515,33.18322,1.61,-33.120474741789906,43.41929237715612,14026.641705925926
22395,2008-05-27 17:06:51.060,-116.76819,33.98184,1.17,55.61640652328547,-24.57059683415521,14026.713090972222
22462,2008-05-28 05:57:39.204,-116.45146,33.47992,1.2,-0.225083453380453,4.66079307630813,14027.248370416666
22602,2008-05-28 20:14:55.760,-116.75999,33.88463,1.75,44.805237692557526,-23.84160713092345,14027.843700925925
22617,2008-05-29 01:06:18.158,-116.81867,33.72423,1.87,26.98464615770381,-29.313109274956524,14028.046043495373
22637,2008-05-29 04:48:00.140,-116.43907,33.43389,2.01,-5.342761153048538,5.812993942248914,14028.200001620371
22649,2008-05-29 07:19:59.075,-116.36628,33.33776,1.17,-16.025488948711157,12.58142768802131,14028.305544849538
22726,2008-05-29 19:41:52.234,-116.96748,33.87512,1.2,43.81477734768358,-42.99977761390067,14028.820743449074
22808,2008-05-30 04:28:52.036,-116.84279,33.99386,1.04,56.97317538287265,-31.444679561350465,14029.18671337963
22811,2008-05-30 04:59:23.105,-116.37153,33.37717,1.61,-11.643920565286123,12.088235872899412,14029.20790630787
22856,2008-05-30 10:48:05.717,-116.82512,33.71882,1.93,26.384925234526595,-29.91150453878596,14029.450066168982
22925,2008-05-30 18:49:10.134,-116.42779,33.4438,1.24,-4.240131596131706,6.858933467966999,14029.784145069445
22931,2008-05-30 19:23:53.636,-116.42864,33.47946,1.11,-0.2749765385063367,6.777278164977664,14029.808259675925
22987,2008-05-31 04:53:58.960,-116.36895,33.41986,1.07,-6.896707071658978,12.321743144338775,14030.20415462963
23002,2008-05-31 07:49:48.122,-116.02025,33.18477,1.71,-32.941810985398675,44.80510995841788,14030.326251412036
23029,2008-05-31 10:32:14.174,-116.5747,33.51186,1.34,3.327733179962656,-6.766649830804231,14030.439052939815
23057,2008-05-31 13:24:34.030,-116.7163,33.22325,1.17,-28.746038829576435,-19.960711557804128,14030.558727199077
23154,2008-06-01 09:19:46.724,-116.71908,33.70634,1.01,24.971626876386317,-20.10691350831776,14031.388735231481
23183,2008-06-01 13:45:43.264,-116.45268,33.50552,1.09,2.621452509732407,4.546299539425282,14031.573417407406
23238,2008-06-01 19:39:01.177,-116.3238,33.31901,1.18,-18.10444754669512,16.531265908144164,14031.818763622685
23269,2008-06-02 00:14:11.552,-116.18778,33.33131,1.54,-16.706867456104593,29.165732146493934,14032.009855925926
23274,2008-06-02 00:21:24.160,-116.34747,33.35383,1.71,-14.23615313194084,14.326178320330524,14032.014862962964
24083,2008-06-02 23:04:49.590,-116.7374,33.66167,1.55,20.00825615717285,-21.81286693957576,14032.961685069446
24088,2008-06-02 23:29:54.757,-116.83569,33.72313,1.99,26.86727516395012,-30.887561480328447,14032.979105983795
24399,2008-06-03 12:26:39.735,-116.60258,33.15157,1.04,-36.73251857492454,-9.390241968481122,14033.518515451391
24482,2008-06-03 14:18:10.937,-116.7171,33.65559,1.13,19.328104987285236,-19.935503023945756,14033.595959918983
24609,2008-06-03 20:12:45.683,-116.24501,33.01844,1.27,-51.51098728992831,23.93436503025791,14033.842195405094
24659,2008-06-03 23:06:32.838,-116.72236,33.67905,3.04,21.937760072613884,-20.41679170958301,14033.962880069445
24731,2008-06-04 00:58:16.502,-116.05084,33.89097,1.18,45.57112434461868,41.61717912895065,14034.04046877315
24803,2008-06-04 06:10:28.963,-116.42607,33.47271,1.59,-1.0253715945951205,7.01618159402525,14034.257279664353
24811,2008-06-04 06:33:38.344,-116.04028,33.2275,1.17,-28.198901778230997,42.9201186868651,14034.273360462965
24931,2008-06-04 14:46:30.112,-116.24513,33.01636,1.4,-51.74230011598572,23.92374329941715,14034.615626296296
24962,2008-06-04 18:04:22.925,-116.27175,33.37489,1.11,-11.881395398905369,21.353881901981943,14034.753043113426
25005,2008-06-04 23:59:29.869,-116.46499,33.47527,1.02,-0.7115206564935858,3.052507005916903,14034.999651261574
25006,2008-06-05 00:04:26.089,-116.46499,33.47527,1.14,-1.1028936279647552,3.48954650250887,14035.003079733797
25053,2008-06-05 05:51:48.286,-116.79282,33.96406,1.09,53.64548575491253,-26.84720296545845,14035.24430886574
25056,2008-06-05 06:30:03.728,-116.82271,33.71331,1.01,25.77154896309661,-29.690508397552712,14035.27087648148
25067,2008-06-05 07:30:08.989,-116.24487,33.01688,1.23,-51.68441911703042,23.94784370975404,14035.31260403935
25085,2008-06-05 08:47:40.315,-116.24539,33.01634,1.26,-51.74458362875187,23.899506509077277,14035.366438831019
25096,2008-06-05 09:43:03.420,-116.82883,33.9889,1.04,56.41749047005863,-30.159429446332634,14035.404900694446
25166,2008-06-05 18:14:24.106,-116.88642,33.32964,1.45,-16.385467282306784,-36.145217287264884,14035.76000122685
25173,2008-06-05 19:08:05.702,-116.43459,33.17308,1.1,-34.343248962153325,6.247398235931651,14035.797288217595
25175,2008-06-05 19:16:13.546,-116.88642,33.32964,1.53,-17.08474560157045,-35.37200875396472,14035.802934560183
25179,2008-06-05 20:02:34.423,-116.24693,33.26115,1.4,-24.523324021431264,23.68954105055224,14035.835120636575
25289,2008-06-06 07:38:08.206,-116.77799,33.66522,1.35,20.41227149875298,-25.56842610358506,14036.318150532408
25313,2008-06-06 09:54:34.296,-116.45785,33.50804,1.53,2.901449292685468,4.066829325532448,14036.412896944445
25454,2008-06-06 21:02:19.544,-116.62543,33.43811,1.48,-5.296164222918141,-11.103767113013589,14036.876615092591
25505,2008-06-07 02:33:27.286,-116.82676,33.71608,2.09,26.08072601558009,-30.06414336790814,14037.106565810185
25536,2008-06-07 04:55:26.530,-116.30828,33.94398,1.1,51.39159082988996,17.843570728595626,14037.205168171296
25575,2008-06-07 07:35:40.689,-116.25431,33.02363,1.15,-50.935981797799705,23.065895832408355,14037.316443159722
25604,2008-06-07 09:14:27.207,-116.3699,33.36142,1.08,-13.395049599448742,12.24180818401575,14037.385037118056
25614,2008-06-07 09:39:12.331,-116.80578,33.96677,1.3,53.95026293309748,-28.04154225720999,14037.402226053242
25702,2008-06-07 18:54:58.776,-116.72381,33.65714,1.22,19.52605305519934,-20.647922716805763,14037.788180277777
25727,2008-06-07 23:21:51.948,-116.35142,33.35922,1.71,-13.637349904657144,13.95843645156562,14037.973517916666
25773,2008-06-08 06:34:45.516,-116.77793,33.65996,1.16,19.82737189687256,-25.56443380514284,14038.274137916667
25859,2008-06-08 17:28:39.324,-116.09911,33.73714,1.43,28.44766789662277,37.22841226887468,14038.728232916665
25889,2008-06-08 22:50:54.595,-116.09922,33.73773,1.05,28.5132332681806,37.21798532419294,14038.952020775463
25899,2008-06-09 00:10:55.462,-116.09849,33.73744,1.04,28.481249226214263,37.28561275010769,14039.007586365742
26047,2008-06-09 11:13:18.417,-116.62633,33.43708,1.22,-4.982867187696702,-11.56330119917812,14039.467574270831
26077,2008-06-09 14:14:07.044,-116.09891,33.73754,2.34,28.49221765477229,37.246732723931885,14039.593137083333
26101,2008-06-09 18:19:41.686,-116.7623,33.68525,1.06,22.63574512010725,-24.110766454264947,14039.763676921297
26161,2008-06-10 02:47:53.761,-116.31823,33.32632,1.09,-17.29071375185951,17.047383069279533,14040.116594456018
26195,2008-06-10 07:38:35.395,-116.57063,33.98368,1.27,55.79146276443253,-6.354339474762382,14040.318465219907
26225,2008-06-10 11:00:27.007,-116.09095,33.78978,1.07,34.30391876514491,37.95969169261152,14040.458645914352
26258,2008-06-10 16:12:45.988,-116.02964,33.23103,1.41,-27.801946779393734,43.90801233266664,14040.675532268517
26276,2008-06-10 23:12:56.732,-116.78626,33.87315,1.61,43.53508082808281,-26.270118652121965,14040.96732328704
26353,2008-06-11 14:39:27.155,-116.81433,33.70854,1.08,25.23878056395388,-28.917006930717488,14041.610730960649
26354,2008-06-11 14:39:43.560,-116.81428,33.70809,1.11,25.188728954645903,-28.91253313695804,14041.610920833333
26356,2008-06-11 14:43:24.052,-116.81418,33.70817,1.16,25.19759664922794,-28.903256248651303,14041.613472824074
26409,2008-06-11 22:19:12.404,-116.03248,33.22255,2.08,-28.74607197414437,43.64810415823021,14041.930004675927
26413,2008-06-11 23:23:15.484,-116.7164,33.22303,1.11,-28.770482521560098,-19.97006383033191,14041.974484768518
26433,2008-06-12 02:25:34.294,-116.62998,33.98067,1.09,55.461983814632745,-11.827040981484672,14042.101091365743
26436,2008-06-12 02:35:25.950,-116.4078,33.18463,1.22,-33.24733927173726,8.53678501332689,14042.107939236112
26582,2008-06-13 02:39:01.570,-116.95806,33.77987,1.16,33.21961211856227,-42.17694506838997,14043.110434837961
26614,2008-06-13 09:12:17.853,-116.02405,33.73372,1.05,28.09686217719583,44.170857227199896,14043.383539965276
26644,2008-06-13 16:35:48.490,-116.49724,33.46483,1.35,-1.9041335469637524,0.4149822136096646,14043.691533449071
