id,time,longitude,latitude,magnitude,x,y,time_days,step,logli_t,logli_s,logli_ts,loglam_t,loglam_ts,intlam
68606,2012-09-12 17:27:31.313,-116.72786,33.68566,0.84,17.254810797751528,-10.48789309218444,15595.727445752314,train,2.308659,-2.3228338,-0.01417464,2.5932117,0.27037793,0.28455257
68607,2012-09-12 17:35:35.779,-116.52511,33.47584,1.14,-6.078275764005394,8.291598266974033,15595.733052997686,train,2.7393293,-8.494702,-5.755373,2.8439212,-5.650781,0.10459183
68616,2012-09-12 20:22:55.085,-116.8392,33.88728,1.02,39.69072849227429,-20.7407877484728,15595.84924866898,train,0.76290286,-8.250463,-7.4875593,2.2289114,-6.0215507,1.4660085
68618,2012-09-12 20:59:09.171,-116.73078,33.81159,0.78,31.257885182301223,-10.742308062767764,15595.874411701388,train,2.0863528,-9.758228,-7.671875,2.4148693,-7.3433585,0.3285166
68627,2012-09-13 04:16:54.607,-116.36615,33.351189,0.62,-19.9148323779203,23.0681981416226,15596.178409803242,train,-0.7575822,-5.4175344,-6.1751165,2.0068014,-3.410733,2.7643836
68635,2012-09-13 06:42:51.938,-116.75541,33.70618,1.71,19.53965859932681,-13.033836148138462,15596.279767800925,train,1.1419466,-7.799472,-6.657525,2.0457096,-5.753762,0.9037631
68636,2012-09-13 08:22:47.792,-116.457214,33.202183,0.92,-36.50005267232471,14.634920472400188,15596.34916425926,train,1.4209579,-9.85284,-8.431883,2.1626658,-7.690175,0.7417079
68637,2012-09-13 08:31:58.955,-116.77729,33.90035,1.37,41.13333827392335,-15.023744135959031,15596.35554346065,train,2.4915671,-10.074734,-7.583166,2.5834286,-7.4913044,0.091861494
68639,2012-09-13 10:41:14.700,-116.29708,33.38442,0.8,-16.202248343989073,29.472334953097512,15596.445309027778,train,1.1506991,-8.597179,-7.4464808,2.2324557,-6.364724,1.0817566
68651,2012-09-13 16:33:04.276,-116.383835,33.335033,1.43,-21.7150836744582,21.429546671027463,15596.689632824076,train,-0.17004657,-8.089069,-8.259116,2.0233958,-6.065674,2.1934423
68655,2012-09-13 20:11:53.590,-116.80558,33.705147,0.69,19.43223233647765,-17.67489617890223,15596.841592476854,train,0.6601387,-7.759163,-7.0990243,2.034024,-5.725139,1.3738853
68659,2012-09-14 00:45:54.720,-116.82508,33.6393,1.21,11.888626486774,-19.414251989581317,15597.031883333331,train,0.39496887,-9.267078,-8.872109,1.9869881,-7.28009,1.5920192
68664,2012-09-14 01:38:52.517,-116.79896,33.68825,0.79,17.552262177473818,-17.065873734020027,15597.068663391205,train,1.8056358,-6.5613594,-4.7557235,2.2054682,-4.355891,0.39983237
68665,2012-09-14 01:46:25.056,-116.70681,33.69488,0.66,18.27809450184704,-8.539335740927616,15597.07390111111,train,2.5344331,-8.452534,-5.918101,2.6112993,-5.8412347,0.076866224
68667,2012-09-14 02:35:26.810,-116.82508,33.6393,0.75,11.672510154756562,-19.84393810133741,15597.107949189814,train,1.9438883,-4.614504,-2.6706157,2.4219782,-2.1925256,0.47808996
68669,2012-09-14 03:33:19.100,-116.39618,33.3562,1.25,-19.36389985235856,20.27775616457042,15597.14813773148,train,1.8595202,-8.303281,-6.443761,2.3843894,-5.9188914,0.52486926
68670,2012-09-14 03:33:41.968,-116.39638,33.35591,1.1,-19.39618538572518,20.259248259122728,15597.148402407409,train,2.9365044,2.1828518,5.119356,2.9414694,5.124321,0.0049649808
68678,2012-09-14 08:07:47.155,-116.49344,33.49332,0.62,-4.131610118210504,11.226714737900153,15597.338740219908,train,-0.025799513,-6.2461634,-6.2719626,2.1482084,-4.0979548,2.174008
68680,2012-09-14 09:41:20.622,-116.58152,33.49766,0.63,-3.65508763549188,3.058814375752473,15597.40371090278,train,1.5185802,-5.5456686,-4.0270886,2.1968822,-3.3487866,0.6783021
68681,2012-09-14 09:45:06.599,-116.42876,33.18829,1.95,-38.04051804298663,17.285087959036243,15597.406326377317,train,2.6172566,-9.996318,-7.379061,2.6561112,-7.3402066,0.03885462
68685,2012-09-14 11:27:14.802,-116.34163,33.3458,2.47,-20.50834796746118,25.34725626690061,15597.477254652777,train,1.3692162,-7.3166103,-5.9473944,2.349237,-4.967374,0.9800207
68686,2012-09-14 11:27:22.343,-116.628799,33.694771,2.0,18.262260512538635,-1.3221729344996698,15597.477341932872,train,3.1665409,-10.704291,-7.5377507,3.1686418,-7.53565,0.0021009836
68687,2012-09-14 12:08:22.308,-116.43756,33.46147,2.0,-7.665725733975712,16.414555526529842,15597.505813750002,train,2.1772888,-9.246853,-7.0695643,2.8128023,-6.434051,0.6355135
68689,2012-09-14 12:17:07.143,-116.43782,33.46156,1.67,-7.655759284178861,16.390419597347552,15597.511888229168,train,2.9781039,2.1556795,5.1337833,3.1301181,5.2857976,0.15201423
68697,2012-09-14 14:03:53.969,-116.74997,33.4938,1.11,-4.076586436212241,-12.561501643502568,15597.586041307868,train,1.2354246,-7.0317507,-5.796326,2.6000588,-4.431692,1.3646342
68698,2012-09-14 14:36:58.329,-116.77469,33.85513,1.1,36.104730413483125,-14.791593986325632,15597.6090084375,train,2.3094602,-10.195288,-7.8858275,2.703959,-7.4913287,0.39449874
68703,2012-09-14 18:35:24.692,-116.36734,33.39342,0.93,-15.219226172335237,22.94650878353576,15597.774591342592,train,0.19582438,-8.457909,-8.262084,2.3119047,-6.1460037,2.1160803
68706,2012-09-14 18:59:18.749,-116.36954,33.39395,2.41,-15.16077684536292,22.742126985643303,15597.791189224536,train,2.3123865,-1.685123,0.6272635,2.5529068,0.8677838,0.2405203
68707,2012-09-14 19:28:15.648,-116.36936,33.3941,1.27,-15.144058184347273,22.758798344789223,15597.811292222224,train,2.384973,2.1424017,4.5273747,2.7776716,4.920073,0.39269844
68708,2012-09-14 19:29:35.025,-116.82503,33.63913,0.6,12.094968921440095,-19.48902533337236,15597.812210937498,train,3.1409001,-5.5595617,-2.4186616,3.1630864,-2.3964753,0.02218625
68711,2012-09-14 21:13:17.928,-116.36661,33.39381,0.69,-15.17569864219094,23.0141769117384,15597.884235277776,train,1.3230063,-0.8054178,0.5175885,2.56587,1.7604523,1.2428638
68715,2012-09-14 23:06:02.368,-116.74998,33.49379,1.05,-4.077697174573035,-12.562430399302132,15597.962527407408,train,1.3745756,-0.31141734,1.0631583,2.4417782,2.1303608,1.0672026
68723,2012-09-15 06:04:23.077,-116.55753,33.51124,0.82,-2.144096161300464,5.282491023808711,15598.253044872685,train,-0.8848791,-6.656193,-7.541072,2.1609886,-4.4952044,3.0458677
68724,2012-09-15 06:28:37.769,-116.43724,33.48875,0.86,-4.632278538308282,16.4390612539743,15598.26988158565,train,2.216879,-8.72875,-6.5118713,2.4348545,-6.2938957,0.21797568
68740,2012-09-15 12:34:40.611,-116.47143,33.46024,1.15,-7.8073394966828,13.272792210242946,15598.524081145832,train,-0.37714672,-8.35867,-8.735817,2.1047544,-6.2539153,2.4819012
68752,2012-09-15 22:35:25.786,-116.820801,33.602715,1.16,8.045020260194342,-19.10559399814311,15598.941270671294,train,-1.4869252,-9.028761,-10.515686,1.9842271,-7.0445337,3.4711523
68753,2012-09-16 00:02:53.539,-116.76583,33.65406,1.26,13.991338105462583,-14.319688479771845,15599.00200855324,train,1.5226301,-8.260242,-6.7376127,2.128454,-6.1317887,0.6058239
68768,2012-09-16 06:35:55.890,-116.75099,33.66649,0.72,15.125785363527225,-12.630798156145506,15599.274952430556,train,-0.34315312,-6.0692883,-6.4124413,1.9892279,-4.0800605,2.332381
68778,2012-09-16 13:35:02.262,-116.42488,33.37662,0.81,-17.098534266521042,17.608030615924427,15599.56599840278,train,-0.33831692,-8.716954,-9.055271,1.9406238,-6.776331,2.2789407
68781,2012-09-16 14:49:16.432,-116.56385,33.47698,1.01,-5.953938200594033,4.698411640970676,15599.617551296296,train,1.6010938,-6.264543,-4.6634493,2.093091,-4.171452,0.49199724
68790,2012-09-16 22:49:51.015,-116.61153,33.57678,0.74,5.142172665432708,0.2758430560190654,15599.951284895837,train,-0.7161157,-8.731874,-9.44799,1.9232266,-6.8086476,2.6393423
68794,2012-09-17 02:50:38.178,-116.43822,33.46186,1.21,-7.622463915133339,16.353257004697515,15600.118497430556,train,0.6127989,-2.004014,-1.3912151,1.9424553,-0.061558668,1.3296564
68796,2012-09-17 03:20:54.360,-116.35109,33.35558,1.03,-19.42313039475301,24.46577744642669,15600.139518055554,train,2.0360725,-7.157852,-5.12178,2.2793245,-4.878528,0.243252
68797,2012-09-17 03:31:22.427,-116.43815,33.46186,0.68,-7.622452883317037,16.35975052611569,15600.146787349537,train,2.5179524,1.8427672,4.3607197,2.6297545,4.472522,0.11180199
68802,2012-09-17 06:18:59.003,-116.82364,33.87282,1.45,38.079837632422255,-19.30774767847701,15600.263182905092,train,0.866719,-8.683982,-7.817263,2.1283543,-6.555628,1.2616353
68804,2012-09-17 07:10:36.030,-116.42768,33.26728,0.75,-29.257054112127896,17.369853100037847,15600.299028125002,train,1.8762672,-9.348507,-7.47224,2.314677,-7.03383,0.43840984
68814,2012-09-17 12:22:24.136,-116.40533,33.32473,1.02,-22.864951147726327,19.43495983501389,15600.515557129627,train,0.04112029,-1.7170154,-1.6758951,2.0295174,0.31250203,1.9883971
68817,2012-09-17 15:23:33.451,-116.40526,33.32207,0.62,-23.16071641765043,19.44205813131088,15600.641359386576,train,0.90774524,-2.4394622,-1.5317168,2.0432262,-0.39623576,1.135481
68819,2012-09-17 16:40:38.911,-116.62341,33.42886,0.74,-11.305749421364672,-0.8261496344697359,15600.69489480324,train,1.6101389,-7.840382,-6.230243,2.142238,-5.6981444,0.53209895
68824,2012-09-17 19:35:55.738,-116.40559,33.325,1.78,-22.83497712990068,19.410742673537,15600.81661733796,train,0.93225896,-0.15376234,0.7784966,2.0688853,1.915123,1.1366264
68828,2012-09-17 22:22:35.436,-116.40553,33.32514,0.66,-22.81939863783365,19.41628607692649,15600.932354583334,train,0.9458351,1.4161592,2.3619943,2.09698,3.5131392,1.151145
68830,2012-09-18 01:06:36.495,-116.36677,33.39215,0.84,-15.360317542538237,22.99976274277433,15601.046255729168,train,1.0182071,-4.504163,-3.4859555,2.0734682,-2.4306943,1.0552611
68831,2012-09-18 01:19:44.088,-116.40483,33.32437,0.75,-22.90488767460551,19.48149605801536,15601.05537138889,train,2.3487678,-0.5295721,1.8191956,2.4682143,1.9386421,0.119446464
68832,2012-09-18 01:41:28.383,-116.40474,33.32416,1.22,-22.928221721368296,19.48990515241047,15601.070467395835,train,2.3326647,1.9005873,4.233252,2.560631,4.4612184,0.22796626
68834,2012-09-18 05:22:38.287,-116.488754,33.487537,0.63,-4.774133428257184,11.66203111266262,15601.224054247688,train,0.47616982,-6.0275106,-5.551341,2.1345499,-3.892961,1.65838
68838,2012-09-18 05:51:59.308,-116.7642,33.92297,1.65,43.64674118838584,-13.811970503286313,15601.244436435189,train,2.1126823,-9.781418,-7.668736,2.358759,-7.4226594,0.24607669
68842,2012-09-18 07:58:28.190,-116.67957,33.62603,0.91,10.62040974607348,-6.024048684131335,15601.332270717594,train,1.2044598,-8.304919,-7.1004596,2.2361917,-6.0687275,1.031732
68845,2012-09-18 08:09:23.547,-116.42786,33.26714,2.1,-29.537137003183265,17.646128157244387,15601.339855868058,train,2.4951406,-6.9171243,-4.4219837,2.6077218,-4.3094025,0.112581216
68849,2012-09-18 09:25:03.982,-116.46127,33.46626,0.76,-7.13660079570696,14.214310756451887,15601.392407199077,train,1.6566008,-6.5811744,-4.9245734,2.4559536,-4.125221,0.79935277
68857,2012-09-18 14:26:54.023,-116.74567,33.48941,0.63,-4.565244387271682,-12.16337758635099,15601.602014155093,train,-0.029251337,-7.823063,-7.852314,2.1260083,-5.6970544,2.1552596
68858,2012-09-18 14:58:03.803,-116.50637,33.50247,1.54,-3.115500990349104,10.026643092560604,15601.623655127314,train,2.089601,-7.2432656,-5.1536646,2.3481863,-4.8950796,0.25858513
68867,2012-09-18 18:30:50.632,-116.46113,33.4663,1.11,-7.132133816317556,14.22729057482039,15601.771419351851,train,0.58806086,-0.25877535,0.3292855,2.1474657,1.8886904,1.5594049
68872,2012-09-18 21:09:39.553,-116.72923,33.69622,3.49,18.429168597229943,-10.61334938420179,15601.881707789353,train,1.0347891,-4.822446,-3.7876568,2.1436224,-2.6788235,1.1088333
68873,2012-09-18 21:09:44.169,-116.535294,33.369236,3.25,-17.932866256990334,7.356070498447646,15601.881761215276,train,3.346934,-10.300787,-6.9538527,3.3483675,-6.9524193,0.0014332806
68874,2012-09-18 21:15:12.155,-116.72812,33.69779,0.86,18.60363141387956,-10.510467933466533,15601.885557349537,train,3.4582312,-1.0126729,2.4455583,3.615541,2.602868,0.15730982
68878,2012-09-18 22:16:34.129,-116.72859,33.69782,0.87,18.6070150549974,-10.55394467412489,15601.92817278935,train,1.7782704,0.5765513,2.3548217,2.8389893,3.4155407,1.0607189
68879,2012-09-18 22:25:40.653,-116.73013,33.69576,1.61,18.37811152413333,-10.69666846375992,15601.93449829861,train,2.8913982,-0.07475233,2.8166459,3.0326073,2.957855,0.14120902
68895,2012-09-19 07:19:45.600,-116.74569,33.48945,1.3,-4.56079424626397,-12.165226667795418,15602.305388888888,train,-2.1812627,-0.8295617,-3.0108244,2.1379697,1.308408,4.3192325
68900,2012-09-19 08:46:58.176,-116.51356,33.47825,1.03,-5.809313562410329,9.362596958622706,15602.365951111113,train,1.5697687,-7.017418,-5.447649,2.2509785,-4.766439,0.68120986
68901,2012-09-19 09:13:33.396,-116.51298,33.47816,0.72,-5.819268625491969,9.41640008204892,15602.384414305554,train,2.2330732,1.1473563,3.3804295,2.4884722,3.6358285,0.25539902
68902,2012-09-19 09:30:35.503,-116.72977,33.69617,0.86,18.42366431638634,-10.663312718960556,15602.396244247686,train,2.4731004,-0.436831,2.0362694,2.6635513,2.2267203,0.19045089
68909,2012-09-19 10:46:36.503,-116.504128,33.332333,0.92,-22.0336507699086,10.254616068050083,15602.449033599538,train,1.6916043,-9.801268,-8.109663,2.4508328,-7.350435,0.7592286
68911,2012-09-19 11:23:13.086,-116.57745,33.4776,1.12,-5.88553043940756,3.437007046951331,15602.474457013892,train,2.1758213,-6.3219604,-4.146139,2.5545838,-3.767377,0.3787624
68916,2012-09-19 12:55:48.753,-116.72789,33.69804,0.9,18.63140682495588,-10.489159804625364,15602.538758715278,train,1.5387897,-1.0011984,0.53759134,2.428361,1.4271625,0.8895712
68924,2012-09-19 17:59:55.096,-116.7865,33.67889,0.67,16.509494470005638,-15.914783679854596,15602.74994324074,train,-0.06646156,-6.527384,-6.5938454,2.1759431,-4.3514404,2.2424047
68927,2012-09-19 21:27:30.988,-116.79923,33.57855,0.75,5.354227971214378,-17.11261723759234,15602.894108657409,train,0.73637366,-3.6611307,-2.924757,2.1392913,-1.5218393,1.4029176
68941,2012-09-20 01:47:57.965,-116.46107,33.46617,1.32,-7.5532797480831695,14.1703513496356,15603.074976446758,train,0.41756094,-5.8519263,-5.4343653,2.0865123,-3.765414,1.6689514
68946,2012-09-20 04:53:48.797,-116.79715,33.9397,0.7,45.511918860215125,-16.84893157451777,15603.204037002311,train,0.86077094,-9.445377,-8.584606,2.1078508,-7.3375263,1.2470798
68950,2012-09-20 07:29:34.588,-116.49498,33.48574,0.71,-4.974633096516818,11.084879609294486,15603.31220587963,train,1.0801185,-6.6359186,-5.5558,2.1134617,-4.5224566,1.0333432
68953,2012-09-20 08:01:18.195,-116.46107,33.46617,1.23,-7.623517539443196,14.079684926182662,15603.334238368056,train,2.0771842,-2.1789546,-0.10177031,2.3400946,0.16114017,0.2629105
68955,2012-09-20 09:20:38.029,-116.5108,33.5134,1.42,-1.90055994183451,9.61467358112876,15603.389329039352,train,1.629486,-7.8542547,-6.2247686,2.305333,-5.5489216,0.67584693
68957,2012-09-20 09:32:13.500,-116.40796,33.39715,2.13,-14.81270711212173,19.174615731376026,15603.397378472222,train,2.5724256,-9.301222,-6.728796,2.7061791,-6.5950427,0.13375348
68962,2012-09-20 12:13:11.918,-116.43823,33.46188,2.63,-7.620241592876051,16.352325583659393,15603.509165717594,train,0.81235564,-1.5615895,-0.74923384,2.3042212,0.7426317,1.4918655
68978,2012-09-20 21:49:59.597,-116.75786,33.70494,0.63,19.4020879395707,-13.260658368578786,15603.909717557868,train,-1.8222852,-6.728724,-8.551009,2.0430448,-4.6856794,3.86533
68985,2012-09-21 00:02:33.419,-116.81432,33.70549,0.68,19.47189788647019,-18.48330318677917,15604.001775682873,train,1.237353,-5.888054,-4.650701,2.096919,-3.791135,0.8595661
68992,2012-09-21 04:10:16.648,-116.3059,33.39688,1.18,-14.819229132596924,28.649310883295023,15604.173803796297,train,0.51982963,-9.398172,-8.878343,2.0439231,-7.3542495,1.5240935
68998,2012-09-21 06:21:25.493,-116.820099,33.874531,0.63,38.26943653832856,-18.98045281781109,15604.264878391205,train,1.2231038,-6.65783,-5.4347267,2.1101785,-4.547652,0.8870747
69001,2012-09-21 08:10:56.489,-116.437012,33.386013,0.65,-16.056071597688387,16.479721650465954,15604.340931585646,train,1.3872796,-8.921132,-7.5338526,2.1400204,-6.7811117,0.75274074
69003,2012-09-21 08:38:11.216,-116.4601,33.46763,0.89,-6.984102930060198,14.322613337439371,15604.359852037038,train,2.140524,-4.252384,-2.1118605,2.3719172,-1.8804672,0.23139337
69014,2012-09-21 11:53:12.673,-116.75572,33.67288,0.65,15.83690744472118,-13.067567014982002,15604.495285567127,train,0.7440934,-7.554668,-6.8105745,2.129533,-5.4251347,1.3854396
69025,2012-09-21 17:28:06.996,-116.78767,33.68446,0.75,17.1290303604497,-16.0220091392529,15604.72785875,train,0.0022435188,-6.531346,-6.5291023,2.0198958,-4.5114503,2.0176523
69027,2012-09-21 19:45:55.791,-116.707329,33.481316,0.88,-5.469093592636443,-8.60862326635384,15604.823562395835,train,1.1929499,-9.075401,-7.8824515,2.0716312,-7.0037704,0.8786813
69028,2012-09-21 19:47:12.956,-116.51789,33.50542,0.65,-2.7885300030502784,8.958189629339262,15604.82445550926,train,2.6667984,-8.5716095,-5.904811,2.679786,-5.8918233,0.012987605
69031,2012-09-21 21:02:10.171,-116.72774,33.69783,0.63,18.60804071282429,-10.475308681175164,15604.876506608796,train,1.6362,-1.7823539,-0.14615393,2.3017707,0.5194168,0.66557074
69044,2012-09-22 06:18:15.778,-116.73018,33.6419,1.24,12.389158855375612,-10.707989157959917,15605.26268261574,train,-1.2925955,-8.598127,-9.890723,1.9652511,-6.6328764,3.2578466
69045,2012-09-22 07:50:35.884,-116.74581,33.4894,0.7,-4.566339916148769,-12.176361913308789,15605.326804212964,train,1.4761925,-1.5973496,-0.12115711,2.1065474,0.50919783,0.63035494
69053,2012-09-22 10:28:24.711,-116.80876,33.58805,0.82,6.4121928286774,-17.99349156628544,15605.436397118056,train,1.0502048,-8.207841,-7.157636,2.066185,-6.141656,1.0159802
69060,2012-09-22 13:40:47.907,-116.89856,33.835899,0.82,33.99090694802192,-26.235882238391905,15605.569998923613,train,0.8417882,-9.653758,-8.81197,2.0411413,-7.612617,1.1993531
69061,2012-09-22 15:22:05.018,-116.333046,33.352249,0.63,-19.78912529194793,26.1426718246605,15605.64033585648,train,1.4303582,-8.606075,-7.1757174,2.114211,-6.4918647,0.6838529
69070,2012-09-22 19:01:04.807,-116.51491,33.49542,0.72,-3.900217868113282,9.235556491126992,15605.792416747689,train,0.6803045,-7.6436996,-6.963395,2.0335212,-5.6101785,1.3532166
69071,2012-09-22 19:22:58.807,-116.443581,33.462822,1.34,-7.516326291106513,15.855769929542744,15605.80762508102,train,2.164685,-6.523926,-4.359241,2.3452342,-4.178692,0.18054913
69082,2012-09-23 03:17:17.483,-116.72345,33.67722,1.25,16.31588791699765,-10.080848017249904,15606.137007905094,train,-0.86649,-7.4510245,-8.317514,1.961893,-5.489132,2.828383
69088,2012-09-23 04:29:48.373,-116.52728,33.47318,0.94,-6.374225521855943,8.09057985509097,15606.18736542824,train,1.6250674,-7.771999,-6.1469316,2.1393316,-5.6326675,0.5142642
69095,2012-09-23 06:12:21.916,-116.40511,33.32423,0.89,-22.92050741596782,19.4555121299182,15606.25858699074,train,1.4136642,-1.495709,-0.08204478,2.1416183,0.64590925,0.72795403
69096,2012-09-23 06:14:56.742,-116.40142,33.32342,0.72,-23.009878301129515,19.79854074380696,15606.260378958335,train,2.6610296,-2.2779353,0.3830943,2.6882353,0.41029996,0.027205639
69116,2012-09-23 11:41:32.877,-116.36025,33.35404,0.66,-19.59649022192458,23.61543223075,15606.487186076389,train,-0.1362505,-6.5245085,-6.660759,2.029837,-4.494672,2.1660874
69125,2012-09-23 14:49:43.288,-116.556244,33.598751,1.25,7.586748913647597,5.396250186000936,15606.617862129631,train,0.883785,-9.444902,-8.561117,2.0288653,-7.4160366,1.1450803
69127,2012-09-23 15:53:33.891,-116.831635,33.897625,0.78,40.83954748132381,-20.04005972569825,15606.6621978125,train,1.7207679,-9.521867,-7.801099,2.2021255,-7.3197412,0.4813577
69135,2012-09-23 21:50:21.938,-116.81882,33.71109,1.4,20.294382734384897,-19.30823362900229,15606.90997613426,train,-0.1417911,-6.698945,-6.8407364,1.983773,-4.7151723,2.125564
69136,2012-09-23 21:50:45.568,-116.81882,33.71109,1.19,20.483735958552906,-18.488837865778805,15606.910249629633,train,2.759543,-4.266733,-1.5071903,2.7639124,-1.5028207,0.00436957
69153,2012-09-24 10:25:14.939,-116.78229,33.92927,1.04,44.34983220271886,-15.479973817724522,15607.434200682872,train,-2.3312564,-7.3467507,-9.678007,1.8908257,-5.4559245,4.222082
69161,2012-09-24 15:31:40.966,-116.71774,33.6926,2.25,18.02552458248121,-9.550774192638295,15607.647001921296,train,0.26973152,-7.561039,-7.2913074,1.9035469,-5.657492,1.6338154
69165,2012-09-24 17:13:58.701,-116.77786,33.55391,0.69,2.611062697952421,-15.137228129441306,15607.718040520833,train,1.3596808,-9.593809,-8.234128,2.106612,-7.487197,0.7469312
69181,2012-09-25 04:34:52.937,-116.7507,33.49355,0.71,-4.104296546704908,-12.629231341630105,15608.190890474538,train,-1.629339,-3.6841252,-5.313464,1.8538306,-1.8302947,3.4831696
69190,2012-09-25 10:03:03.667,-116.635757,33.487606,0.98,-4.773325905141796,-1.970615340909748,15608.41879244213,train,0.20726275,-9.266876,-9.059613,1.8594577,-7.4074183,1.652195
69192,2012-09-25 10:06:51.876,-116.483902,33.54578,2.47,1.7027472853107104,12.103839114394402,15608.42143375,train,2.4891822,-9.492849,-7.0036674,2.5239303,-6.9689193,0.034747995
69194,2012-09-25 10:09:22.153,-116.72919,33.69643,1.2,18.452515430194392,-10.609622962544384,15608.423173067127,train,3.1121802,-2.9802234,0.13195689,3.1547997,0.17457627,0.042619374
69203,2012-09-25 12:16:23.039,-116.614365,33.738575,1.24,23.132951871105625,0.0131794669230578,15608.511377766205,train,1.0178535,-9.845534,-8.827681,2.246502,-7.599032,1.2286484
69205,2012-09-25 12:22:08.173,-116.629173,33.481312,1.18,-5.4732924392205575,-1.3601327921518598,15608.515372372683,train,2.6720948,-6.852859,-4.180764,2.7378218,-4.115037,0.0657271
69208,2012-09-25 12:25:14.878,-116.652847,33.501762,1.13,-3.1987954729477406,-3.554911802993776,15608.517533310183,train,3.0159624,-7.8615217,-4.8455596,3.064545,-4.796977,0.04858265
69210,2012-09-25 12:36:44.198,-116.306931,33.36731,0.68,-18.10754366491565,28.563323810442245,15608.525511550928,train,2.8769414,-9.906336,-7.029394,3.07576,-6.830576,0.19881843
69219,2012-09-25 14:59:23.472,-116.44372,33.42211,1.26,-12.043313912087632,15.85031810796804,15608.62457722222,train,0.90330696,-9.205741,-8.302434,2.352259,-6.8534822,1.448952
69227,2012-09-25 21:52:18.054,-116.42781,33.25971,0.77,-30.09882110320418,17.359274644391643,15608.911320069446,train,-0.6765561,-6.0124116,-6.6889677,2.031374,-3.9810376,2.70793
69229,2012-09-25 22:44:33.943,-116.509621,33.488739,0.71,-4.642627800673216,9.726749497851449,15608.94761508102,train,1.8212421,-7.985755,-6.164513,2.206703,-5.7790523,0.38546085
69230,2012-09-25 22:53:09.753,-116.82593,33.95832,1.21,47.58742872677043,-19.499657710062177,15608.953585104167,train,2.5008965,-9.858214,-7.357318,2.5866938,-7.2715206,0.08579723
69232,2012-09-26 00:41:36.201,-116.43882,33.4753,0.77,-6.128098990698647,16.295069711895923,15609.028891215276,train,1.3314245,-7.951682,-6.6202574,2.2633195,-5.688362,0.931895
69233,2012-09-26 03:20:16.893,-116.76832,33.54737,0.66,1.8824962159793548,-14.2542734377729,15609.13908440972,train,1.0189729,-8.936531,-7.9175577,2.154134,-6.7823963,1.1351612
69234,2012-09-26 03:27:50.135,-116.70727,33.45795,2.15,-8.067278893437487,-8.605472476351023,15609.144330266205,train,2.4965875,-9.160217,-6.66363,2.5699275,-6.59029,0.07333997
69244,2012-09-26 07:55:20.397,-116.605721,33.502731,1.83,-3.091669917530357,0.8146954589334235,15609.330097187498,train,0.10278368,-9.141443,-9.03866,2.1214652,-7.0199785,2.0186815
69246,2012-09-26 08:18:12.748,-116.86266,33.46907,0.91,-6.807117622430276,-23.017858650806865,15609.345980879629,train,2.2955692,-7.017787,-4.7222176,2.5307293,-4.4870577,0.23516002
69249,2012-09-26 10:57:59.700,-116.38012,33.35481,0.77,-19.51521055498718,21.76971757481291,15609.456940972224,train,0.94622743,-6.69995,-5.7537227,2.2032933,-4.496657,1.2570659
69252,2012-09-26 14:43:40.781,-116.88953,33.48923,0.79,-4.9541571797894,-25.013560706902755,15609.613666446758,train,0.5968851,-9.051347,-8.454462,2.0984728,-6.9528747,1.5015877
69254,2012-09-26 16:46:07.276,-116.84789,33.61338,0.61,9.236234049890962,-21.6117296283368,15609.698695324074,train,1.2965615,-6.2932835,-4.996722,2.134332,-4.1589518,0.8377704
69261,2012-09-26 18:31:56.103,-116.86417,33.46964,0.92,-6.743400631672406,-23.15776893753514,15609.772177118057,train,1.4171377,-3.301721,-1.8845834,2.1583202,-1.1434009,0.74118245
69262,2012-09-26 19:08:22.599,-116.50039,33.4574,0.74,-8.12646171180625,10.586624513010086,15609.79748378472,train,2.0465584,-9.118382,-7.071824,2.3581064,-6.760276,0.311548
69273,2012-09-27 01:40:18.723,-116.79452,33.6902,0.83,17.768369483246047,-16.65470002723341,15610.069661145832,train,-0.4423759,-7.2351103,-7.6774864,2.0176127,-5.217498,2.4599886
69276,2012-09-27 02:08:59.501,-116.758789,33.676376,0.76,16.226036147235583,-13.351024885883612,15610.08957755787,train,2.0722938,-6.9107943,-4.8385005,2.3022006,-4.608594,0.22990677
69277,2012-09-27 03:59:15.627,-116.51885,33.46822,1.83,-6.925063333149027,8.872992120166591,15610.166153090278,train,1.3563721,-6.5595894,-5.2032175,2.172864,-4.3867254,0.81649184
69285,2012-09-27 09:26:50.256,-116.72781,33.69812,0.62,18.640294318725296,-10.481749157901204,15610.393637222223,train,-0.08274484,-2.1564305,-2.2391753,2.031877,-0.12455339,2.1146219
69290,2012-09-27 11:47:10.036,-116.52006,33.46866,0.62,-6.87624036730409,8.760710585736643,15610.49108837963,train,1.1779212,-2.0769815,-0.89906025,2.0660326,-0.010948773,0.8881115
69292,2012-09-27 14:09:06.337,-116.90958,33.78437,1.35,28.061527997382488,-27.68599576938717,15610.58965667824,train,1.1628597,-9.522647,-8.359787,2.0739818,-7.4486647,0.91112214
69300,2012-09-27 17:12:30.221,-116.665131,33.512386,1.62,-2.016972281934318,-4.6933322958040575,15610.71701644676,train,0.8646991,-9.229707,-8.365007,2.0667834,-7.1629233,1.2020843
69301,2012-09-27 17:30:42.929,-116.51801,33.49024,1.11,-4.476479169678565,8.948632889177302,15610.729663530092,train,2.332524,-7.423109,-5.090585,2.513495,-4.909614,0.18097094
