index,time,longitude,latitude,magnitude,x,y,time_days,step,logli_t,logli_s,logli_ts,loglam_t,loglam_ts,intlam
40446,2008-09-09 21:09:16.672,-115.90153,33.05926,1.59,30.15767289964566,-17.219451401195066,14131.881442962962,,,,,,,
40447,2008-09-09 21:09:59.198,-115.90134,33.05982,1.61,30.219911056597155,-17.20163548357602,14131.88193516204,,,,,,,
40449,2008-09-09 21:12:09.650,-115.9042,33.06226,1.01,30.15506308611299,-17.78322490949068,14131.883445023146,,,,,,,
40452,2008-09-09 21:13:41.027,-115.90115,33.05978,1.38,30.21543231022181,-17.183936633709294,14131.884502627314,,,,,,,
40455,2008-09-09 21:20:12.579,-115.90175,33.05996,2.44,30.23554523786712,-17.239817194872025,14131.889034479167,,,,,,,
40456,2008-09-09 21:22:32.127,-115.90168,33.05819,2.14,30.03871884797393,-17.23363938177049,14131.890649618055,,,,,,,
40457,2008-09-09 21:22:43.948,-115.90168,33.0573,1.62,29.939755394409964,-17.2338131916508,14131.890786435184,,,,,,,
40461,2008-09-09 21:31:08.350,-115.90241,33.05817,1.12,30.036614381572075,-17.301675331115934,14131.8966244213,,,,,,,
40464,2008-09-09 21:48:14.804,-115.90235,33.05776,1.65,29.991014642028045,-17.296164016458786,14131.908504675925,,,,,,,
40467,2008-09-09 22:12:04.057,-115.90177,33.05814,1.24,30.033173802315805,-17.242036661509,14131.925046956016,,,,,,,
40468,2008-09-09 22:15:45.912,-115.90146,33.06007,1.04,30.24772934353872,-17.212769857278733,14131.92761472222,,,,,,,
40473,2008-09-09 23:39:06.641,-115.9018,33.05913,1.25,30.1432616464344,-17.244639032342953,14131.985493530094,,,,,,,
40487,2008-09-10 01:31:08.265,-115.90253,33.05889,1.01,30.116694380604592,-17.312717421911103,14132.063290104164,,,,,,,
40491,2008-09-10 01:54:19.948,-115.90141,33.0584,1.26,30.06202572118364,-17.20843589879589,14132.079397546297,,,,,,,
40728,2008-09-11 00:47:04.607,-115.91214,32.68076,1.16,-11.92781179345691,-18.28606924063496,14133.032692210649,,,,,,,
40733,2008-09-11 01:20:39.347,-115.91362,32.68309,1.11,-11.668471189488049,-18.424103953052867,14133.05601096065,,,,,,,
40739,2008-09-11 01:43:56.074,-115.90145,33.05809,1.22,30.02756182714444,-17.212224138048814,14133.072176782403,,,,,,,
40761,2008-09-11 03:45:18.131,-115.52854,32.91117,1.27,13.691389345101811,17.570199436766018,14133.156459849535,,,,,,,
40792,2008-09-11 06:19:21.280,-115.57843,32.53583,1.71,-28.34940852940322,12.854195257244646,14133.26344074074,,,,,,,
40821,2008-09-11 08:48:57.401,-115.90943,32.67897,1.44,-12.127315324188968,-18.032797226480213,14133.367331030093,,,,,,,
40864,2008-09-11 13:06:12.253,-115.99726,33.14299,1.17,39.48768153252131,-26.11602718089346,14133.545975150464,,,,,,,
40927,2008-09-12 00:29:20.460,-115.62888,32.56369,1.75,-24.95885625332676,8.235555565043482,14134.020375694445,,,,,,,
40928,2008-09-12 00:29:20.850,-115.62922,32.56585,1.7,-24.718701587665656,8.2034946858896,14134.020380208332,,,,,,,
40936,2008-09-12 01:41:01.101,-115.901,33.05977,1.23,30.214295949312064,-17.16995964741318,14134.070151631942,,,,,,,
40946,2008-09-12 03:03:45.847,-115.90164,33.05821,1.4,30.04093621511599,-17.229907694302515,14134.12761396991,,,,,,,
41044,2008-09-12 16:10:55.803,-115.91127,32.68192,1.13,-11.7989756041621,-18.204407705665968,14134.674256979166,,,,,,,
41104,2008-09-13 00:56:10.761,-115.90844,32.67807,2.24,-12.22755886120172,-17.940320434539174,14135.0390134375,,,,,,,
41159,2008-09-13 05:57:32.734,-115.90156,33.05858,1.34,30.08206526816298,-17.22237991926203,14135.24829553241,,,,,,,
41175,2008-09-13 07:09:53.107,-115.40776,32.71272,1.31,-8.348702922210757,28.909426079016267,14135.29853133102,,,,,,,
41314,2008-09-13 21:42:35.595,-115.46112,32.81634,1.54,3.159996666490286,23.889339153027223,14135.904578645834,,,,,,,
41318,2008-09-13 22:12:09.552,-115.60529,33.1178,1.09,36.65743621106613,10.381306678613043,14135.925110555556,,,,,,,
41326,2008-09-13 22:40:30.145,-115.60578,33.1171,1.35,36.57955165568861,10.335754293795077,14135.944793344906,,,,,,,
41490,2008-09-14 16:17:47.805,-115.26088,32.53419,2.28,-28.150659729227502,42.73647783242136,14136.67902552083,,,,,,,
41514,2008-09-14 20:26:22.060,-115.59624,33.17075,1.27,42.54613355716714,11.21739832589302,14136.851644212962,,,,,,,
41536,2008-09-15 00:19:31.513,-115.91264,32.68202,1.55,-11.787619789341289,-18.33260624771064,14137.01355917824,,,,,,,
41552,2008-09-15 03:14:47.459,-115.95409,33.20456,1.15,46.324082019388285,-22.081228957014627,14137.135271516205,,,,,,,
41676,2008-09-15 19:36:11.367,-115.60221,33.09248,1.56,33.842288307914,10.671217854412957,14137.816798229169,,,,,,,
41677,2008-09-15 19:36:32.230,-115.6021,33.09283,1.06,33.88121765771748,10.681422872950677,14137.817039699074,,,,,,,
41687,2008-09-15 21:16:26.265,-115.60334,33.09292,1.37,33.89110034847791,10.565896099088912,14137.886415104163,,,,,,,
41828,2008-09-17 04:16:59.050,-115.91048,32.68194,1.09,-11.79688722790765,-18.13046708537336,14139.178461226851,,,,,,,
41872,2008-09-17 08:58:24.270,-115.5929,33.1877,1.1,44.431247552251406,11.526048987852189,14139.373892013891,,,,,,,
41876,2008-09-17 09:01:51.090,-115.623,33.2085,1.25,46.74121080547702,8.7229468826624,14139.376285763889,,,,,,,
41944,2008-09-17 16:09:03.519,-115.71642,32.82718,1.63,4.336481747325356,0.0316849901244351,14139.672957395836,,,,,,,
41946,2008-09-17 16:10:32.528,-115.90965,32.67875,1.11,-12.15174071944649,-18.05343234566772,14139.673987592594,,,,,,,
41976,2008-09-17 22:07:58.413,-115.7968,32.70772,2.17,-8.944033570981832,-7.488919173054599,14139.922203854165,,,,,,,
41984,2008-09-17 23:02:05.279,-115.94808,33.15512,1.65,40.825364538495336,-21.53416485367835,14139.95978332176,,,,,,,
41992,2008-09-18 00:20:10.391,-115.52609,32.90084,1.04,12.543156092530312,17.80098039390978,14140.014009155091,,,,,,,
42040,2008-09-18 08:02:24.028,-115.91207,32.68111,1.49,-11.888905666264584,-18.279446111474563,14140.335000324076,,,,,,,
42049,2008-09-18 09:04:06.420,-115.56521,32.59418,1.14,-21.561785924061937,14.197523606769153,14140.377852083337,,,,,,,
42157,2008-09-19 07:43:45.840,-115.5475,32.79,1.22,0.214910164830879,15.821869146318647,14141.322058333331,,,,,,,
42158,2008-09-19 07:43:46.528,-115.5326,32.78702,1.15,-0.1141243361941361,17.21525504663476,14141.322066296298,,,,,,,
42164,2008-09-19 08:53:36.890,-115.91217,32.68202,1.6,-11.787701051595738,-18.28861872680271,14141.37056585648,,,,,,,
42194,2008-09-19 12:49:46.358,-115.91098,32.68029,1.31,-11.980273088336418,-18.17759851019384,14141.534564328704,,,,,,,
42202,2008-09-19 14:22:16.150,-115.85601,32.91968,1.01,14.630576020464224,-12.997786539044707,14141.598798032408,,,,,,,
42208,2008-09-19 15:42:41.872,-115.90677,32.67631,2.4,-12.423543529591884,-17.784368175699928,14141.654651296296,,,,,,,
42218,2008-09-19 17:09:30.254,-115.9105,32.68036,1.22,-11.97257173111124,-18.13265998672865,14141.714933495372,,,,,,,
42229,2008-09-19 18:34:49.937,-115.9103,32.67959,1.27,-12.058226022455443,-18.114097859643813,14141.774189085649,,,,,,,
42246,2008-09-19 21:38:28.335,-115.86052,32.91944,3.1,14.604452935028018,-13.41878951636294,14141.90171684028,,,,,,,
42247,2008-09-19 21:40:10.485,-115.86125,32.91912,1.12,14.568963495193314,-13.486977130208716,14141.902899131945,,,,,,,
42275,2008-09-20 01:23:21.603,-115.91045,32.68002,2.4,-12.010386553436929,-18.12804945204175,14142.057888923611,,,,,,,
42359,2008-09-20 14:16:19.158,-115.90469,32.67308,1.38,-12.783050396684692,-17.59032416486058,14142.594666180556,,,,,,,
42364,2008-09-20 16:21:54.053,-115.91244,32.68247,1.46,-11.73761669242328,-18.313795786500588,14142.681875613423,,,,,,,
42368,2008-09-20 16:36:21.650,-115.61211,32.66291,1.04,-14.37351944256601,9.694064511712623,14142.691917245367,,,,,,,
42372,2008-09-20 16:59:30.301,-115.9126,32.68155,1.76,-11.839888311101996,-18.32895917944872,14142.707989594906,,,,,,,
42400,2008-09-20 21:29:23.172,-115.91049,32.67946,1.28,-12.07264884495185,-18.131906950644314,14142.895407083332,,,,,,,
42440,2008-09-21 06:00:47.009,-115.90719,32.67768,2.24,-12.271135923246806,-17.823405056151287,14143.250544085646,,,,,,,
42548,2008-09-21 16:37:35.394,-115.90693,32.67634,1.61,-12.42018080433899,-17.799337627005006,14143.692770763886,,,,,,,
42730,2008-09-23 04:53:24.318,-115.90749,32.6787,1.06,-12.157666606455289,-17.851279510660785,14145.203753680556,,,,,,,
42803,2008-09-23 12:04:02.618,-115.94483,33.18999,1.51,44.70207072475736,-21.223199575268943,14145.5028080787,,,,,,,
42882,2008-09-23 23:22:44.950,-115.26057,32.5347,1.45,-28.09382544206701,42.76529527138749,14145.97413136574,,,,,,,
42998,2008-09-24 14:28:28.060,-115.567,32.6277,1.74,-17.834771054687433,14.024572866018769,14146.603102546296,,,,,,,
43014,2008-09-24 18:25:28.243,-115.91187,32.68109,1.75,-11.891164066880746,-18.260731919508643,14146.767687997686,,,,,,,
43027,2008-09-24 22:22:04.817,-115.9118,32.68114,1.27,-11.885616390095567,-18.254170289113745,14146.93200019676,,,,,,,
43137,2008-09-25 15:19:23.097,-115.90533,32.67947,1.29,-12.07240855825144,-17.648964252652387,14147.638461770832,,,,,,,
43150,2008-09-25 17:06:10.342,-115.90538,32.67619,1.43,-12.437119472575642,-17.65429282309296,14147.712619699078,,,,,,,
43178,2008-09-25 19:02:55.270,-115.44727,32.78958,1.0,0.1876350851436621,25.19119272478708,14147.793695254632,,,,,,,
43213,2008-09-26 01:00:21.352,-115.56375,33.02042,1.13,25.834126340901268,14.265733959602205,14148.041913796296,,,,,,,
43238,2008-09-26 05:37:42.690,-115.91228,32.68095,1.66,-11.906660582734718,-18.29913312502216,14148.234521874998,,,,,,,
43240,2008-09-26 05:51:41.644,-115.91263,32.68129,1.53,-11.868793790018245,-18.331820327218743,14148.244231990742,,,,,,,
43255,2008-09-26 08:24:45.175,-115.9113,32.68039,1.39,-11.969098629493592,-18.207527636420224,14148.350522858796,,,,,,,
43264,2008-09-26 10:33:58.524,-115.91118,32.68033,2.45,-11.975790947040265,-18.196308810206464,14148.440260694444,,,,,,,
43269,2008-09-26 11:32:20.550,-115.60924,33.18803,1.3,44.466273224244695,10.005448400718,14148.48079340278,,,,,,,
43276,2008-09-26 12:44:28.750,-115.92619,32.67409,1.14,-12.666968511666957,-19.6024989217554,14148.530888310188,,,,,,,
43281,2008-09-26 13:39:32.130,-115.60857,33.18654,1.45,44.30065658870924,10.067967478242252,14148.569121874998,,,,,,,
43282,2008-09-26 13:40:08.751,-115.91297,32.68224,1.04,-11.763099740615312,-18.36344582328177,14148.56954572917,,,,,,,
43290,2008-09-26 14:53:04.090,-115.60635,33.18573,1.68,44.21080289476769,10.274653005388094,14148.620186226852,,,,,,,
43295,2008-09-26 16:01:32.830,-115.6052,33.2032,1.69,46.1534906978172,10.379608478980376,14148.667741087966,,,,,,,
43341,2008-09-26 23:21:37.062,-115.9077,32.67854,1.0,-12.175422372826176,-17.87096628630799,14148.973345625,,,,,,,
43419,2008-09-27 14:23:10.550,-115.59792,33.17787,1.25,43.337663842807125,11.060135774825127,14149.59942766204,,,,,,,
43423,2008-09-27 14:39:39.142,-115.91632,32.68393,1.77,-11.574594538484776,-18.676619338895723,14149.610869699076,,,,,,,
43428,2008-09-27 14:53:27.360,-115.60011,33.17701,1.8,43.24180859624679,10.856422774096687,14149.620455555554,,,,,,,
43435,2008-09-27 15:42:32.000,-115.59937,33.17871,1.12,43.43091638677084,10.925082644987151,14149.654537037037,,,,,,,
43444,2008-09-27 16:18:12.120,-115.59333,33.18135,1.28,43.725112938134686,11.486863792910285,14149.679306944445,,,,,,,
43449,2008-09-27 17:25:17.420,-115.60002,33.17942,1.18,43.50979760599051,10.864501223186483,14149.725896064816,,,,,,,
43450,2008-09-27 17:28:18.210,-115.57301,33.21232,1.86,47.1712153385034,13.373219370531022,14149.727988541665,,,,,,,
43451,2008-09-27 17:28:33.143,-115.59732,33.17825,1.55,43.39168845740766,11.099222892326456,14149.728161377316,,,,,,,
43452,2008-09-27 17:30:38.070,-115.59745,33.1782,1.0,43.3744075658709,11.103836118494655,14149.729607291669,,,,,,,
43453,2008-09-27 17:56:34.605,-115.91608,32.68437,1.7,-11.525711087972825,-18.65406611076463,14149.747622743056,,,,,,,
43457,2008-09-27 18:47:41.083,-115.59732,33.17825,2.17,43.262765110696,11.455075215430885,14149.783114386575,,,,,,,
43459,2008-09-27 18:49:51.560,-115.5968,33.17898,1.35,43.46120824031157,11.164231134978484,14149.784624537037,,,,,,,
43464,2008-09-27 19:36:00.097,-115.71508,33.2812,1.04,54.8212035356281,0.1560870810035415,14149.816667789351,,,,,,,
43488,2008-09-28 00:45:06.303,-115.59732,33.17825,1.85,43.02530770271346,11.121625351141509,14150.031322951389,,,,,,,
43502,2008-09-28 03:28:13.390,-115.61757,32.61758,1.2,-18.965627046368954,9.289869811237264,14150.144599421295,,,,,,,
43515,2008-09-28 04:43:59.650,-115.90767,32.67801,2.68,-12.234360727234469,-17.86826459100033,14150.197218171295,,,,,,,
43534,2008-09-28 07:10:05.534,-115.59668,33.16341,1.21,41.72991618051055,11.177377681771056,14150.29867516204,,,,,,,
43552,2008-09-28 09:38:20.270,-115.91252,32.6811,1.09,-11.889939854555838,-18.32156430614588,14150.401623495372,,,,,,,
43571,2008-09-28 12:53:23.907,-115.46124,32.80254,1.05,1.625480466809796,23.88183254476681,14150.537082256946,,,,,,,
43595,2008-09-28 15:30:39.509,-115.90886,32.67851,1.22,-12.178561884797077,-17.979541518616276,14150.646290613424,,,,,,,
43654,2008-09-29 01:55:27.191,-115.90696,32.67711,1.14,-12.334555695329346,-17.80199191109925,14151.08017582176,,,,,,,
43669,2008-09-29 03:56:43.108,-115.91253,32.68176,2.22,-11.816549497080238,-18.32236468805902,14151.164387824074,,,,,,,
43677,2008-09-29 05:17:30.580,-115.59625,33.17941,1.11,43.50908042635957,11.215363106472822,14151.220492824074,,,,,,,
43689,2008-09-29 07:06:20.071,-115.61764,32.61742,2.11,-18.98342436756576,9.2833303570132,14151.296065636576,,,,,,,
43692,2008-09-29 07:34:38.000,-115.59769,33.17693,1.72,43.23316477683321,11.081659897486036,14151.315717592594,,,,,,,
43696,2008-09-29 07:50:12.435,-115.59465,33.17699,2.67,43.240160075240105,11.364582230551578,14151.326532812502,,,,,,,
43697,2008-09-29 07:50:31.310,-115.59341,33.18147,1.86,43.73844761385678,11.479402971981706,14151.32675127315,,,,,,,
43699,2008-09-29 07:51:35.319,-115.59909,33.18014,1.95,43.58995416057834,10.950963376020615,14151.327492118056,,,,,,,
43702,2008-09-29 07:53:23.570,-115.59574,33.17825,1.0,43.38014869634128,11.262975590596817,14151.328745023147,,,,,,,
43709,2008-09-29 08:09:53.080,-115.59903,33.17536,1.2,43.05844871433545,10.9571429067661,14151.340197685184,,,,,,,
43732,2008-09-29 08:58:37.450,-115.59808,33.17793,1.28,43.344318764275,11.045237340152106,14151.374044560183,,,,,,,
43756,2008-09-29 11:20:48.373,-115.60155,33.17811,1.88,43.363975637859575,10.722269248657405,14151.472782094908,,,,,,,
43757,2008-09-29 11:21:16.505,-115.59655,33.17726,1.86,43.26997949314761,11.18771669760394,14151.473107696758,,,,,,,
43768,2008-09-29 11:23:33.410,-115.59953,33.1755,1.0,43.07396415018034,10.910590151419465,14151.474692245369,,,,,,,
43769,2008-09-29 11:24:04.810,-115.599,33.17646,1.29,43.18076623565658,10.959797939493672,14151.475055671295,,,,,,,
43771,2008-09-29 11:25:15.050,-115.59222,33.18022,1.0,43.5995841726003,11.590314256320452,14151.47586863426,,,,,,,
43777,2008-09-29 11:26:41.440,-115.59777,33.17795,1.0,43.34657518121865,11.074085917278532,14151.47686851852,,,,,,,
43785,2008-09-29 11:31:09.630,-115.59951,33.17589,1.41,43.11733223560738,10.912403169771563,14151.479972569448,,,,,,,
43792,2008-09-29 11:37:51.136,-115.60048,33.1776,2.97,43.30737555593631,10.821914626108228,14151.48461962963,,,,,,,
43793,2008-09-29 11:39:42.590,-115.59515,33.18267,1.04,43.871693385827605,11.317316629307012,14151.485909606485,,,,,,,
43794,2008-09-29 11:40:02.243,-115.60156,33.17552,1.24,43.07597979684897,10.721654343564154,14151.48613707176,,,,,,,
43805,2008-09-29 12:01:26.200,-115.59921,33.17655,1.13,43.190751967666046,10.940242125236214,14151.500997685183,,,,,,,
43806,2008-09-29 12:01:41.480,-115.59811,33.17514,1.21,43.03408181762688,11.042795641581082,14151.501174537038,,,,,,,
43810,2008-09-29 12:07:19.200,-115.60015,33.17332,1.0,42.83149525126679,10.853155391869592,14151.505083333332,,,,,,,
43833,2008-09-29 14:01:00.350,-115.59943,33.17143,1.86,42.62141121003064,10.920402573959628,14151.584031828705,,,,,,,
43884,2008-09-29 22:04:10.168,-115.85941,32.96393,1.5,19.551373909665426,-13.308492549027852,14151.91956212963,,,,,,,
43905,2008-09-30 01:34:58.880,-115.85554,32.96162,2.59,19.294032722206502,-12.947782433789252,14152.06595925926,,,,,,,
43906,2008-09-30 01:38:34.572,-115.85509,32.96079,1.16,19.201685882813543,-12.905920043027042,14152.068455694443,,,,,,,
44010,2008-09-30 12:52:39.712,-115.90983,32.67924,1.08,-12.097224524825602,-18.070180018015105,14152.53657074074,,,,,,,
44025,2008-09-30 16:21:14.498,-115.66009,33.14886,1.6,40.10708319988996,5.275828969627873,14152.681417800924,,,,,,,
44053,2008-09-30 21:49:06.282,-115.90423,32.67362,1.27,-12.72308145928434,-17.547162056047153,14152.90910048611,,,,,,,
44054,2008-09-30 21:56:39.874,-115.91302,32.68393,1.75,-11.575171705763614,-18.367777410926934,14152.914350393516,,,,,,,
44055,2008-09-30 21:59:24.820,-115.59659,32.56011,2.1,-25.353964894628,11.26204943887766,14152.91625949074,,,,,,,
44061,2008-09-30 22:39:26.550,-115.59133,33.18241,1.06,43.84319921722072,11.672851919266783,14152.944057291668,,,,,,,
44065,2008-09-30 22:40:27.057,-115.59319,33.17983,1.35,43.55611193621131,11.500091609612094,14152.944757604166,,,,,,,
44082,2008-09-30 22:48:26.371,-115.59206,33.18176,1.03,43.770841935436536,11.605001499703514,14152.950305219909,,,,,,,
44093,2008-09-30 22:59:01.707,-115.59143,33.18229,1.1,43.82984476049169,11.663561507554192,14152.957658645832,,,,,,,
44103,2008-09-30 23:19:12.980,-115.59,33.18282,1.56,43.88893716810458,11.796571101589272,14152.97167800926,,,,,,,
44121,2008-09-30 23:35:39.040,-115.59095,33.18239,1.47,43.84101745624545,11.708218637430528,14152.98309074074,,,,,,,
44154,2008-10-01 03:08:06.310,-115.5933,33.18188,1.11,43.78404950982463,11.489586468769312,14153.130628587964,,,,,,,
44168,2008-10-01 03:26:10.940,-115.59407,33.18151,1.0,43.74282373926874,11.417975339644768,14153.143182175929,,,,,,,
44355,2008-10-01 19:12:15.178,-115.59462,33.17885,1.0,43.4469858438752,11.36713386378669,14153.800175671297,,,,,,,
44504,2008-10-02 10:25:36.598,-115.91405,32.68422,1.01,-11.54274607504395,-18.464113512786646,14154.434451365742,,,,,,,
44675,2008-10-03 09:56:10.790,-115.63259,33.22579,1.11,48.66301789285195,7.82919308092275,14155.41401377315,,,,,,,
44718,2008-10-03 18:02:00.510,-115.12887,32.96309,1.43,19.601603755145984,54.846860313949406,14155.751394791669,,,,,,,
44727,2008-10-03 20:07:37.930,-115.62029,33.20649,1.97,46.517936539228,8.975278983516743,14155.838633449071,,,,,,,
44747,2008-10-04 00:44:44.825,-115.65977,33.14501,1.63,39.67899879909925,5.305852688044962,14156.031074363427,,,,,,,
44754,2008-10-04 00:51:32.079,-115.65914,33.14445,1.21,39.616761512799584,5.364541662066663,14156.035787951389,,,,,,,
44767,2008-10-04 01:40:26.300,-115.60214,33.17679,1.48,43.21713850384765,10.667519335001089,14156.069748842592,,,,,,,
44839,2008-10-04 15:29:15.157,-115.9045,32.6776,1.63,-12.280481020507084,-17.571650170431806,14156.645314317127,,,,,,,
44840,2008-10-04 15:38:02.463,-115.56231,32.98578,1.28,21.98253040444693,14.405636231808096,14156.651417395837,,,,,,,
44842,2008-10-04 16:03:17.840,-115.63559,33.15057,1.13,40.29871713035452,7.556603939949603,14156.66895648148,,,,,,,
44848,2008-10-04 16:16:39.036,-115.6367,33.15032,1.35,40.27083940657576,7.453287406033854,14156.678229583333,,,,,,,
44849,2008-10-04 16:20:35.931,-115.63795,33.14997,1.33,40.23183352970745,7.336944962011247,14156.680971423611,,,,,,,
44893,2008-10-05 01:53:55.670,-115.59758,33.17818,1.4,43.37216998364726,11.091739831763146,14157.079116550927,,,,,,,
44895,2008-10-05 01:54:08.586,-115.42916,32.76435,1.02,-2.6133540057724804,26.891692319768225,14157.079266041666,,,,,,,
44898,2008-10-05 01:55:21.110,-115.59695,33.17857,1.68,43.415602452688944,11.150323083704285,14157.080105439816,,,,,,,
44899,2008-10-05 01:55:55.500,-115.59734,33.17786,1.56,43.336612886315656,11.114116544978325,14157.080503472222,,,,,,,
44900,2008-10-05 01:55:55.950,-115.59735,33.17818,1.04,42.93423562081451,10.684301101417043,14157.080508680556,,,,,,,
44928,2008-10-05 05:26:27.670,-115.43033,32.7672,1.06,-2.296745401660417,26.78143521964274,14157.22670914352,,,,,,,
44968,2008-10-05 11:26:39.720,-115.91383,32.68488,1.22,-11.469395783812727,-18.44338767743309,14157.476848611112,,,,,,,
44970,2008-10-05 11:49:15.620,-115.59745,33.17753,1.45,43.29990697493726,11.103920721030295,14157.492541898147,,,,,,,
45050,2008-10-05 22:39:18.438,-115.89994,32.67178,1.09,-12.928382686342358,-17.14597456368426,14157.94396340278,,,,,,,
45062,2008-10-06 00:40:24.707,-115.6353,33.13634,1.2,38.716434239692006,7.584828138412606,14158.028063738426,,,,,,,
45071,2008-10-06 02:19:00.350,-115.91384,32.68175,1.2,-11.817434046084974,-18.444970626901345,14158.096531828704,,,,,,,
45088,2008-10-06 05:10:26.750,-115.60199,33.16969,1.3,42.42766980930404,10.68234207189923,14158.215587384262,,,,,,,
45116,2008-10-06 09:18:03.563,-115.91661,32.68539,1.26,-11.412198820906696,-18.70345391250999,14158.387541238426,,,,,,,
45190,2008-10-06 22:11:12.881,-115.62308,33.17029,1.21,42.49244639225029,8.719293200309886,14158.924454641205,,,,,,,
45191,2008-10-06 22:11:15.764,-115.62336,33.1705,1.26,42.51577420468989,8.693211120012153,14158.92448800926,,,,,,,
45222,2008-10-07 02:42:21.839,-115.88293,32.97007,1.03,20.23731805750342,-15.50169322128252,14159.112752766205,,,,,,,
45302,2008-10-07 10:14:15.768,-115.90804,32.68004,1.42,-12.00857261227278,-17.902487338152902,14159.426571388887,,,,,,,
45388,2008-10-08 03:52:47.731,-115.94594,33.15634,1.57,40.960587301774005,-21.334652120140387,14160.16166355324,,,,,,,
45467,2008-10-08 15:49:07.984,-115.84761,32.67703,1.24,-12.35187086370112,-12.247099798237135,14160.659120185184,,,,,,,
45489,2008-10-08 21:58:24.360,-115.8796,32.5831,1.0,-22.79225650482794,-15.257257898930556,14160.915559722222,,,,,,,
45543,2008-10-09 06:09:08.127,-115.55305,32.94362,1.67,17.295854353883954,15.276602739800689,14161.256344062502,,,,,,,
45590,2008-10-09 12:24:37.774,-115.91268,32.68163,2.18,-11.830978871551586,-18.336430015882826,14161.517103865745,,,,,,,
45591,2008-10-09 12:34:03.770,-115.54922,33.00707,1.64,24.425596759534137,15.688809455352317,14161.52365474537,,,,,,,
45603,2008-10-09 15:14:31.503,-115.91215,32.68114,1.1,-11.885556008482386,-18.28692727685708,14161.63508684028,,,,,,,
45605,2008-10-09 15:51:58.321,-115.91315,32.68182,1.72,-11.809770368347545,-18.380378588006568,14161.66109167824,,,,,,,
45615,2008-10-09 17:54:28.060,-115.91539,32.68562,1.42,-11.386838806684386,-18.58922993422615,14161.74615810185,,,,,,,
45624,2008-10-09 19:39:26.970,-115.91123,32.68259,1.05,-11.72448190278305,-18.200527408474755,14161.819062152776,,,,,,,
45661,2008-10-10 04:29:12.976,-115.91538,32.68186,1.64,-11.804933344015629,-18.58907746407159,14162.18695574074,,,,,,,
45662,2008-10-10 04:29:41.950,-115.91293,32.68435,1.21,-11.528485458269104,-18.35926802084972,14162.187291087965,,,,,,,
45683,2008-10-10 06:22:54.909,-115.43143,32.7617,1.84,-2.530561402505924,26.73810652584952,14162.26591329861,,,,,,,
45684,2008-10-10 06:24:14.519,-115.43143,32.7617,1.89,-2.448803894945531,26.228927698589374,14162.266834710648,,,,,,,
45685,2008-10-10 06:24:23.870,-115.43396,32.76622,1.4,-2.406629209893869,26.44231820550528,14162.266942939816,,,,,,,
45692,2008-10-10 07:05:46.981,-115.59463,33.18281,1.66,43.88731661335815,11.36569130787609,14162.29568265046,,,,,,,
45700,2008-10-10 07:07:36.190,-115.6333,33.2038,1.8,46.21778909338799,7.765094388453841,14162.29694664352,,,,,,,
45760,2008-10-10 09:56:22.788,-115.91753,32.68561,1.1,-11.387573087295948,-18.789507550700783,14162.41415263889,,,,,,,
45793,2008-10-10 13:33:28.823,-115.91667,32.68551,1.05,-11.398844835784251,-18.70904396277253,14162.56491693287,,,,,,,
45799,2008-10-10 14:30:55.814,-115.91594,32.68608,1.18,-11.335592480078075,-18.64060649790184,14162.60481266204,,,,,,,
45806,2008-10-10 18:04:00.746,-115.91593,32.68432,3.34,-11.531297244188185,-18.64003835729294,14162.752786412037,,,,,,,
45815,2008-10-10 19:01:38.440,-115.91412,32.6832,1.0,-11.656152655261742,-18.470875852677743,14162.79280601852,,,,,,,
45823,2008-10-10 19:58:56.607,-115.91299,32.68252,2.04,-11.731961703410752,-18.365259993479736,14162.832599618056,,,,,,,
45833,2008-10-10 21:57:15.298,-115.61509,33.1126,1.51,36.07830060830282,9.469175240465702,14162.914760393516,,,,,,,
45844,2008-10-11 01:02:12.363,-115.91302,32.68317,2.22,-11.659679822180635,-18.36793387542714,14163.043198645835,,,,,,,
45857,2008-10-11 03:03:05.557,-115.90119,32.67305,2.94,-12.786962122575904,-17.262730449769304,14163.127147650464,,,,,,,
45858,2008-10-11 03:03:59.630,-115.8997,32.67455,1.23,-13.022403970423436,-17.57891293942905,14163.127773495373,,,,,,,
45859,2008-10-11 03:04:30.330,-115.89998,32.67173,1.92,-12.93393595493041,-17.149728220615952,14163.128128819444,,,,,,,
45862,2008-10-11 03:20:06.990,-115.90033,32.67249,1.68,-12.84937110838802,-17.18234235221217,14163.138969791667,,,,,,,
45863,2008-10-11 03:31:51.350,-115.8997,32.67455,1.18,-12.935134804870636,-17.081708690057752,14163.147122106484,,,,,,,
45872,2008-10-11 05:37:16.870,-115.90083,32.67292,1.12,-12.801476078190804,-17.229059583588757,14163.234223032408,,,,,,,
45875,2008-10-11 06:16:17.028,-115.90558,32.67851,1.14,-12.17911396594678,-17.67255267296959,14163.261308194446,,,,,,,
45879,2008-10-11 07:17:01.308,-115.91259,32.68122,1.26,-11.876584355634453,-18.32809105700252,14163.303487361112,,,,,,,
45891,2008-10-11 09:41:29.402,-115.91127,32.68239,1.63,-11.746714005793908,-18.20431181033336,14163.403812523147,,,,,,,
45966,2008-10-11 22:14:12.995,-115.91124,32.68202,1.55,-11.78786127162162,-18.20157958833389,14163.926539293983,,,,,,,
