id,time,longitude,latitude,magnitude,x,y
87232,2013-06-03 06:07:46.277,-116.44256,33.53228,1.24,0.20720482649495725,15.937685714290756
87258,2013-06-03 14:44:43.888,-116.45456,33.5157,0.98,-1.6381860576294085,14.828258349849824
87265,2013-06-03 17:31:26.590,-116.47528,33.50951,0.92,-2.3292523650818944,12.908293799135354
87272,2013-06-03 19:13:57.130,-116.8147,33.70531,0.92,19.45195069163642,-18.518493127021625
87275,2013-06-03 20:22:46.999,-116.670326,33.585674,0.67,6.132528300428226,-5.17057697121208
87282,2013-06-03 22:20:14.808,-116.74914,33.64232,0.88,12.4379805233188,-12.463085624361938
87304,2013-06-04 05:28:43.904,-116.76403,33.67718,0.68,16.316124575715264,-13.835869072837658
87311,2013-06-04 06:46:53.399,-116.90947,33.78337,0.71,28.1527746508142,-27.2602490663499
87319,2013-06-04 08:08:50.209,-116.9982,33.63867,0.8,12.08978243175396,-35.52029496048093
87326,2013-06-04 09:29:20.475,-116.71337,33.64879,2.06,13.15368096623545,-9.151128865452106
87327,2013-06-04 09:30:10.224,-116.71511,33.64698,0.72,12.95257319545062,-9.312386190516035
87333,2013-06-04 09:53:08.221,-116.44202,33.5321,0.87,0.187272850744945,15.987771142079808
87335,2013-06-04 10:10:12.469,-116.46507,33.5129,0.95,-1.9509847050068052,13.854356734325137
87347,2013-06-04 13:03:22.238,-116.46464,33.49732,1.81,-3.683343720035109,13.896723988800506
87367,2013-06-04 20:06:05.370,-116.788223,33.694187,0.68,18.21070871000446,-16.071359430776337
87370,2013-06-04 20:08:53.869,-116.61853,33.486462,1.29,-4.900727448480637,-0.3730373113510634
87372,2013-06-04 20:26:02.621,-116.71318,33.64881,0.83,13.155888100759402,-9.133539546332944
87375,2013-06-04 21:24:44.399,-116.625282,33.588764,2.67,6.4747805675502805,-0.9980250792968443
87387,2013-06-05 04:02:08.332,-116.9984,33.63875,0.81,12.098746583571673,-35.53877687157902
87391,2013-06-05 05:36:46.375,-116.452408,33.532356,1.14,0.2141857700242095,15.024869649166876
87394,2013-06-05 06:00:20.977,-116.41932,33.46772,0.94,-6.9677243093792045,18.10528280447604
87400,2013-06-05 07:35:52.043,-116.45849,33.50664,0.91,-2.646166667691583,14.465434853187368
87401,2013-06-05 07:44:40.391,-116.79999,33.48889,1.02,-4.615379613706783,-17.200852286303714
87403,2013-06-05 07:53:11.886,-116.547852,33.475372,2.1,-6.13190094452985,6.182317285763627
87406,2013-06-05 08:12:08.634,-116.48075,33.51668,0.99,-1.532652131575076,12.40012257674775
87407,2013-06-05 08:14:16.124,-116.48075,33.51668,0.81,-1.532652131575076,12.40012257674775
87409,2013-06-05 08:24:09.780,-116.434311,33.521862,0.62,-0.9499255887406847,16.70429085484708
87413,2013-06-05 09:42:30.497,-116.81106,33.59454,1.23,7.13424914086572,-18.205170003483957
87421,2013-06-05 11:45:29.402,-116.34671,33.35788,0.66,-19.166342155204894,24.871925314490046
87422,2013-06-05 11:46:02.669,-116.34482,33.35795,0.85,-19.158104407873317,25.047440116589755
87423,2013-06-05 11:50:57.043,-116.45341,33.51829,0.66,-1.350026310498348,14.934424148716616
87427,2013-06-05 14:38:38.883,-116.9984,33.63917,0.91,12.145448374472704,-35.53860369559839
87429,2013-06-05 14:41:09.054,-116.99855,33.63916,0.86,12.144387879880936,-35.552493912411954
87431,2013-06-05 14:58:36.912,-116.9984,33.63917,0.87,12.145448374472704,-35.53860369559839
87434,2013-06-05 15:35:24.305,-116.76811,33.68647,0.68,17.349677531909563,-14.21187254679375
87439,2013-06-05 17:37:31.792,-116.445709,33.206001,0.95,-36.07383277482405,15.704682008624792
87449,2013-06-06 00:17:02.049,-116.90947,33.78337,0.66,28.1527746508142,-27.2602490663499
87451,2013-06-06 00:24:19.589,-116.41728,33.33431,0.83,-21.801875387778196,18.322652606351646
87467,2013-06-06 04:33:39.653,-116.71167,33.64735,0.67,12.993411442043492,-8.993920012184564
87485,2013-06-06 09:11:26.490,-116.44311,33.50342,0.98,-3.0019640785142485,15.8920082643892
87487,2013-06-06 09:28:02.400,-116.48133,33.51582,0.83,-1.6283489286606605,12.346475889530986
87488,2013-06-06 09:34:42.144,-116.41914,33.31065,0.96,-24.43307271202951,18.154793966389946
87490,2013-06-06 10:08:58.313,-116.46134,33.48782,0.81,-4.739248387179125,14.204280776067097
87499,2013-06-06 13:11:40.474,-116.332405,33.337776,1.09,-21.398286582425172,26.206571605084033
87500,2013-06-06 13:34:57.574,-116.5128,33.46883,1.32,-6.856700824232061,9.434110834299274
87502,2013-06-06 13:43:38.871,-116.71862,33.69881,0.66,18.716126480822773,-9.63149415015294
87507,2013-06-06 17:36:36.383,-116.46583,33.51317,0.75,-1.921063320241191,13.783854145291217
87509,2013-06-06 18:56:10.945,-116.40437,33.32788,0.76,-22.51450733444397,19.523447519285263
87510,2013-06-06 19:00:28.628,-116.33751,33.34659,0.89,-20.41949128783919,25.729723243827895
87514,2013-06-06 20:01:20.658,-116.364395,33.370831,0.88,-17.730352049709197,23.22595669870476
87520,2013-06-06 21:20:21.170,-116.666763,33.625793,0.87,10.593385398895025,-4.838278770400168
87521,2013-06-06 21:45:31.231,-116.9984,33.63875,1.18,12.098746583571673,-35.53877687157902
87525,2013-06-06 22:57:57.343,-116.27733,33.44643,1.93,-9.30128064862485,31.2836968663568
87527,2013-06-07 00:49:09.821,-116.423569,33.52195,2.78,-0.9383590757011978,17.700059473089084
87533,2013-06-07 03:08:05.391,-116.48196,33.51432,0.68,-1.7952160883432675,12.288283656965481
87534,2013-06-07 03:18:45.988,-116.493752,33.262684,1.83,-29.77719284124867,11.227558981771951
87548,2013-06-07 08:41:34.424,-116.69701,33.6339,0.89,11.496663328203514,-7.638097826010067
87559,2013-06-07 15:37:25.100,-116.79278,33.92761,0.95,44.166868819405444,-16.448122450354226
87561,2013-06-07 16:01:04.792,-116.39767,33.40294,1.22,-14.166941506532861,20.128532533057825
87562,2013-06-07 16:49:59.741,-116.43363,33.5284,2.5,-0.2228235544903751,16.766152142543312
87564,2013-06-07 17:11:06.418,-116.43626,33.52822,1.46,-0.24326065020494134,16.522403152572828
87565,2013-06-07 17:16:12.905,-116.43763,33.53608,0.98,0.6305137820252269,16.393922639190468
87581,2013-06-07 20:34:33.079,-116.61633,33.43274,0.83,-10.874347043411337,-0.16911770084117142
87582,2013-06-07 20:50:13.081,-116.35188,33.41292,0.62,-13.047403893038991,24.37630161746326
87583,2013-06-07 20:52:16.028,-116.36727,33.30429,0.79,-25.13000791239938,22.976555339081717
87585,2013-06-07 22:19:33.931,-116.74707,33.64099,1.86,12.289844249295774,-12.271652775790814
87597,2013-06-08 03:04:26.310,-116.75214,33.82924,1.21,33.22289651151401,-12.713120612384872
87598,2013-06-08 04:02:40.869,-116.75039,33.90223,1.41,41.338798762439474,-12.540778181086889
87600,2013-06-08 04:14:26.271,-116.74978,33.82518,0.63,32.77115767862853,-12.49571920197789
87611,2013-06-08 09:14:22.464,-116.88945,33.56669,0.85,4.053984515934807,-25.47404455960145
87616,2013-06-08 10:35:05.188,-116.72537,33.6443,1.47,12.655539933151683,-10.262433991800192
87626,2013-06-08 12:26:27.362,-116.895325,33.676067,1.93,16.217599863925923,-25.985395822852034
87640,2013-06-08 17:13:32.889,-116.8551,33.89337,0.72,40.371207293670146,-22.20689290124567
87642,2013-06-08 18:29:46.502,-116.41693,33.3337,1.34,-21.869642489666987,18.355296704928275
87648,2013-06-08 20:38:42.355,-116.49082,33.47264,0.71,-6.430834258608507,11.472409654416696
87653,2013-06-09 00:03:21.288,-116.79967,33.87431,1.08,38.24129920082939,-17.094469125956028
87654,2013-06-09 00:11:10.816,-116.8195,33.8704,0.73,37.80998074230132,-18.92606574708684
87656,2013-06-09 00:51:29.697,-116.82007,33.8708,1.59,37.85456315072187,-18.978602632873606
87665,2013-06-09 05:56:22.762,-116.42996,33.37951,0.62,-16.778030712944762,17.13575304267665
87666,2013-06-09 06:43:41.438,-116.78246,33.67652,1.5,16.245349193701493,-15.541383100286039
87672,2013-06-09 06:59:36.327,-116.74687,33.64075,1.01,12.26313380530662,-12.253172386200182
87675,2013-06-09 07:14:19.416,-116.46751,33.51453,1.18,-1.7700602139951187,13.627887647709994
87685,2013-06-09 09:01:56.610,-116.47579,33.50766,0.97,-2.5350262754462527,12.8612848643259
87686,2013-06-09 09:10:34.072,-116.78431,33.55186,1.51,2.384073241310635,-15.735296938895855
87692,2013-06-09 12:03:48.448,-116.94024,33.67686,0.73,16.317944947194402,-30.14130716755447
87701,2013-06-09 14:37:18.134,-116.47431,33.5153,1.04,-1.685312769063759,12.997356068236416
87718,2013-06-09 20:56:25.240,-116.45625,33.50814,2.12,-2.4790597584297434,14.67286578414848
87725,2013-06-10 00:04:53.380,-116.44273,33.48231,1.52,-5.349229937239396,15.931126698319927
87726,2013-06-10 00:33:39.668,-116.835411,33.935555,0.69,45.05790686844247,-20.379526806389382
87728,2013-06-10 02:26:55.502,-116.72051,33.66148,0.65,14.565397755312185,-9.810592079929675
87732,2013-06-10 04:50:40.197,-116.689247,33.543625,2.33,1.457996707325782,-6.926638012817024
87734,2013-06-10 05:39:29.474,-116.53382,33.51984,0.8,-1.18636137225127,7.479944405484076
87735,2013-06-10 05:52:20.135,-116.55001,33.49031,0.68,-4.470997686827413,5.981130282602256
87736,2013-06-10 05:57:00.351,-116.74651,33.64054,0.72,12.239740364781598,-12.219875948900473
87744,2013-06-10 08:52:16.487,-116.47588,33.5076,0.63,-2.541709123070044,12.852949373830956
87761,2013-06-10 13:53:25.442,-116.43178,33.36652,1.2,-18.22275107420496,16.96929867435972
87769,2013-06-10 18:09:29.343,-116.41769,33.33458,0.97,-21.771924995248877,18.28450643311546
87775,2013-06-10 22:06:06.249,-116.40613,33.36183,0.63,-18.739770659038783,19.352370574347738
87777,2013-06-10 22:33:55.356,-116.57979,33.55327,0.61,2.5285144911836475,3.2171615166259397
87779,2013-06-10 22:34:39.820,-116.33869,33.32209,0.68,-23.144056349558422,25.627334996302075
87782,2013-06-11 00:45:16.558,-116.37368,33.42176,0.63,-12.069346871028529,22.35061693171301
87786,2013-06-11 01:33:54.118,-116.79238,33.70482,1.1,19.393696673166726,-16.453912112621282
87788,2013-06-11 02:25:13.904,-116.31431,33.36293,0.87,-18.596581713901777,27.87947486757988
87795,2013-06-11 04:32:22.952,-116.564781,33.49548,1.2,-3.8968738780874514,4.611077338551476
87801,2013-06-11 06:30:15.632,-116.47424,33.50879,0.87,-2.4091828100684083,13.004824171131332
87805,2013-06-11 06:51:01.339,-116.4509,33.51719,0.81,-1.4719765246800496,15.167304485803585
87812,2013-06-11 08:58:28.607,-116.88278,33.83537,1.35,33.92819399025579,-24.778553533759645
87820,2013-06-11 10:20:21.615,-116.43644,33.480076,0.6,-5.5966559628158015,16.514904339984163
87823,2013-06-11 10:32:15.539,-116.42626,33.39108,0.68,-15.490889348132763,17.476979068757707
87830,2013-06-11 11:30:06.666,-116.31435,33.36303,0.6,-18.585472967039742,27.875727977889817
87833,2013-06-11 11:48:31.084,-116.701401,33.635452,0.91,11.669570089710268,-8.044472699725047
87836,2013-06-11 13:41:35.290,-116.74651,33.64054,0.75,12.239740364781598,-12.219875948900473
87849,2013-06-11 20:39:46.346,-116.48237,33.51386,1.24,-1.8464142352541482,12.250338331638094
87856,2013-06-11 22:54:12.615,-116.74686,33.64042,0.74,12.226438304314042,-12.252293570209751
87870,2013-06-12 04:06:24.442,-116.45158,33.51689,1.09,-1.5054342083139698,15.10431723933007
87872,2013-06-12 04:46:49.081,-116.47419,33.50852,1.14,-2.4391991648345597,13.009500488271566
87886,2013-06-12 08:03:07.180,-116.35828,33.30677,1.15,-24.85222109636162,23.811343921250682
87887,2013-06-12 08:36:22.108,-116.55592,33.49823,1.1,-3.5906589630956076,5.43257379745971
87909,2013-06-12 19:15:25.315,-116.48156,33.51304,0.61,-1.9374981136293217,12.325549413371936
87917,2013-06-13 01:23:18.852,-116.44795,33.41244,0.73,-13.119206302709445,15.459467022365386
87925,2013-06-13 05:00:02.408,-116.9128,33.75321,0.82,24.8000211820814,-27.57768943207628
87932,2013-06-13 07:23:09.009,-116.80911,33.59414,0.92,7.089430443268654,-18.024639992061594
87936,2013-06-13 10:00:10.455,-116.49149,33.50656,1.02,-2.6591768484272507,11.405795017581665
87938,2013-06-13 12:00:22.216,-116.45024,33.51749,0.86,-1.438521364094941,15.228437193238623
87943,2013-06-13 14:19:33.802,-116.35979,33.36135,0.63,-18.783551221546755,23.656166909741255
87944,2013-06-13 14:23:06.510,-116.552139,33.329391,1.76,-22.36449401833456,5.7944353400881825
87955,2013-06-13 20:53:03.290,-116.760857,33.657959,0.65,14.178428118729936,-13.545282624263901
87959,2013-06-13 22:40:57.866,-116.85176,33.89429,0.99,40.472794184878474,-21.898373076519306
87963,2013-06-14 01:02:19.896,-116.70039,33.63655,0.71,11.791584084441979,-7.950774515109049
87977,2013-06-14 05:37:30.197,-116.74607,33.64049,0.66,12.234128819563765,-12.179150878688999
87984,2013-06-14 08:46:49.356,-116.44396,33.50074,1.09,-3.300096262485951,15.81368592963082
87997,2013-06-14 10:52:05.431,-116.50557,33.502,0.7,-3.1676849994708065,10.100874897002157
88010,2013-06-14 14:28:19.120,-116.97145,33.66133,0.63,14.60060624839904,-33.03523733338087
88023,2013-06-14 19:28:11.890,-116.48146,33.51367,0.78,-1.8674334381528888,12.334730567000808
88024,2013-06-14 19:30:30.349,-116.81159,33.59526,0.63,7.214402652946256,-18.2541075486588
88025,2013-06-14 19:31:16.595,-116.764252,33.786156,0.72,28.433729443338233,-13.838855999614468
88027,2013-06-15 00:14:56.725,-116.47547,33.50859,0.82,-2.4315752999937397,12.890815289086504
88028,2013-06-15 03:05:52.436,-116.35159,33.35134,0.65,-19.894714171403898,24.420529723677284
88030,2013-06-15 03:47:39.487,-116.75218,33.90564,0.87,41.718191932009674,-12.705473049655172
88031,2013-06-15 03:55:03.838,-116.84059,33.72265,1.19,21.38499829017537,-20.90918759641719
88033,2013-06-15 04:01:00.193,-116.81993,33.70464,0.81,19.378397511736367,-19.002433514841893
88034,2013-06-15 04:01:15.293,-116.81993,33.70464,0.77,19.378397511736367,-19.002433514841893
88052,2013-06-15 09:29:42.538,-116.83285,33.72482,0.76,21.624755016023197,-20.192846827680267
88055,2013-06-15 10:11:02.823,-116.37726,33.42093,0.92,-12.162403555926751,22.018577119430574
88056,2013-06-15 10:20:31.102,-116.49016,33.48961,0.89,-4.543783521472023,11.531366530106956
88068,2013-06-15 14:17:04.576,-116.39422,33.25815,0.95,-30.266172377392248,20.482860053519403
88071,2013-06-15 15:39:13.655,-116.47522,33.50729,2.05,-2.576097581662993,12.914187973355846
88074,2013-06-15 16:13:34.890,-116.47556,33.50696,1.26,-2.6128341706780494,12.882713674004028
88081,2013-06-15 18:24:24.361,-116.45172,33.49572,0.76,-3.8594504849704214,15.095031271567862
88085,2013-06-15 22:05:42.632,-116.47546,33.50681,0.72,-2.6295009841311563,12.892007657643864
88086,2013-06-15 22:55:37.875,-116.74959,33.70665,0.68,19.591202875881432,-12.495403413881009
88092,2013-06-16 02:42:04.837,-116.32568,33.32565,1.37,-22.744918593006908,26.83504600027222
88099,2013-06-16 03:56:18.884,-116.47604,33.50659,3.17,-2.6540357858030625,12.838264732243978
88100,2013-06-16 04:19:02.434,-116.70584,33.66791,0.69,15.279088064405025,-8.452244125219494
88109,2013-06-16 07:11:42.902,-116.47537,33.5074,0.93,-2.563884804140712,12.900264175381283
88128,2013-06-16 10:47:01.773,-116.7765,33.85695,0.65,36.30736542904577,-14.958415280439382
88144,2013-06-16 13:59:55.957,-116.47542,33.50782,1.35,-2.5171891611720545,12.895565783757798
88147,2013-06-16 14:51:30.368,-116.68494,33.67817,2.46,16.418437910631173,-6.517304643399785
88148,2013-06-16 14:51:55.951,-116.69676,33.6762,1.75,16.20018996438977,-7.6112147737911995
88156,2013-06-16 18:13:49.266,-116.80101,33.72623,0.82,21.77578343523158,-17.247926165143124
88165,2013-06-16 20:38:06.204,-116.90355,33.73527,1.03,22.802760187545985,-26.728091843952317
88178,2013-06-17 03:57:35.712,-116.39767,33.40294,0.92,-14.166941506532861,20.128532533057825
88181,2013-06-17 04:07:06.182,-116.50396,33.398514,0.87,-14.674643719354878,10.262403516443898
88183,2013-06-17 04:19:28.353,-116.611938,33.605373,0.76,8.321568192133869,0.2379664556630159
88197,2013-06-17 09:02:53.028,-116.9141,33.78061,0.65,27.847106071445793,-27.68903995402945
88228,2013-06-17 20:29:20.459,-116.45205,33.51126,1.03,-2.1315297947870597,15.061725798840696
88230,2013-06-17 22:27:15.766,-116.717,33.68137,1.1,16.776737716494782,-9.483548791955185
88234,2013-06-18 01:48:03.180,-116.72817,33.58624,0.61,6.199844244897182,-10.52871226452257
88237,2013-06-18 02:19:21.658,-116.51676,33.46584,1.48,-7.189526590617795,9.067105199845484
88238,2013-06-18 02:31:50.107,-116.94119,33.67795,1.9,16.439424087156805,-30.228831401513165
88239,2013-06-18 02:34:43.196,-116.94102,33.67825,1.15,16.47273292959264,-30.212995603758657
88248,2013-06-18 05:36:54.168,-116.48127,33.516,0.99,-1.6083267033248672,12.35201259733744
88254,2013-06-18 06:39:28.329,-116.37708,33.42119,0.82,-12.133454705113838,22.03521656294185
88266,2013-06-18 08:48:10.824,-116.777565,33.777847,2.12,27.511670406878146,-15.070654379426772
88274,2013-06-18 10:02:04.631,-116.672249,33.520317,0.83,-1.1347406896946488,-5.352755486139786
88276,2013-06-18 10:38:17.135,-116.68963,33.67784,0.77,16.38204847745895,-6.951309448469998
88284,2013-06-18 14:09:51.933,-116.659569,33.383701,1.38,-16.32632890082476,-4.1838833005770795
88290,2013-06-18 17:26:58.259,-116.45394,33.52394,0.78,-0.7218513322495836,14.884318560810533
88294,2013-06-18 18:37:29.823,-116.45245,33.51777,1.36,-1.407709036691363,15.023510466190011
88295,2013-06-18 18:46:41.134,-116.69853,33.37027,1.02,-17.817539812253955,-7.802553951726643
88302,2013-06-19 01:08:52.786,-116.48102,33.51639,1.67,-1.5649308953669354,12.375133465789533
88306,2013-06-19 02:11:34.177,-116.82089,33.71378,1.88,20.394895196831833,-19.08920886513793
88311,2013-06-19 03:26:57.618,-116.68494,33.67817,1.37,16.418437910631173,-6.517304643399785
88313,2013-06-19 04:19:44.402,-116.72617,33.68481,0.77,17.16012528626064,-10.331628586303074
88314,2013-06-19 04:57:22.442,-116.71489,33.69847,0.65,18.677979558916054,-9.286466879590135
88316,2013-06-19 05:57:13.937,-116.77409,33.84424,1.37,34.89373237813828,-14.738062186922459
88330,2013-06-19 10:45:09.486,-116.47457,33.50586,0.76,-2.7350251920478463,12.974667793236755
88341,2013-06-19 12:14:30.450,-116.516296,33.48156,0.63,-5.441501897661569,9.108492619163426
88344,2013-06-19 14:44:04.943,-116.79923,33.69409,2.35,18.201684812500222,-17.089694861052784
88345,2013-06-19 14:44:49.863,-116.74826,33.64145,0.85,12.34113546251722,-12.381748026358139
88347,2013-06-19 15:13:15.539,-116.44963,33.5057,1.18,-2.7494194378436316,15.28707046113778
88350,2013-06-19 16:49:14.757,-116.47475,33.50939,1.98,-2.342529682968329,12.95744998089527
88351,2013-06-19 16:54:12.904,-116.74615,33.64041,0.66,12.225242632351858,-12.186568037325312
88356,2013-06-19 18:30:21.945,-116.311867,33.334232,0.65,-21.78699219419098,28.11563761983163
88361,2013-06-19 19:12:01.661,-116.651855,33.555664,2.61,2.794799818252344,-3.4607735849203354
88363,2013-06-19 19:24:26.911,-116.56813,33.44774,0.65,-9.205463371142283,4.30289994535
88370,2013-06-19 20:56:08.874,-116.697998,33.495869,2.42,-3.851609131038449,-7.741928735555965
88372,2013-06-19 21:27:07.575,-116.90304,33.73808,1.9,23.115086093009555,-26.680059363032864
88373,2013-06-19 21:32:14.091,-116.47585,33.50777,0.99,-2.522802272497814,12.85570558399295
88378,2013-06-20 01:51:06.045,-116.78759,33.67785,1.79,16.394019776025274,-16.015836787429446
88380,2013-06-20 02:55:56.249,-116.44983,33.51641,0.86,-1.558551585893181,15.266636865393545
88388,2013-06-20 05:06:44.131,-116.45262,33.51788,0.84,-1.3955022054408524,15.007731577569226
88389,2013-06-20 05:24:09.034,-116.44534,33.50166,0.7,-3.1980064484994144,15.685561488337358
88392,2013-06-20 06:59:50.512,-116.6219,33.57728,0.86,5.197790583701505,-0.6848459180796606
88395,2013-06-20 07:33:43.502,-116.559341,33.556862,1.66,2.9287478595088574,5.11189169325039
88403,2013-06-20 11:07:19.934,-116.45317,33.51132,1.07,-2.1250201464597445,14.957878322763069
88404,2013-06-20 11:09:34.942,-116.90276,33.73761,1.1,23.06275241002596,-26.654314116755156
88405,2013-06-20 11:22:51.320,-116.44984,33.49071,1.28,-4.4162618082173974,15.270244382004618
88409,2013-06-20 12:25:57.459,-116.70607,33.717209,0.71,20.76090501481664,-8.468676387102942
88415,2013-06-20 14:21:18.232,-116.44982,33.50607,0.65,-2.708305307565711,15.269388812764433
88419,2013-06-20 17:13:34.982,-116.48103,33.51623,1.21,-1.58272327295373,12.374229292009394
88426,2013-06-20 21:35:12.758,-116.49015,33.4973,0.77,-3.6886935715334492,11.53126936778208
88427,2013-06-20 22:16:50.201,-116.75589,33.69957,0.69,18.80472081441989,-13.079242211206699
88428,2013-06-20 22:29:04.165,-116.45274,33.51798,1.13,-1.3844000701867858,14.996589687074541
88439,2013-06-21 03:25:07.683,-116.47481,33.50708,1.28,-2.5993973997903073,12.952232962348342
88452,2013-06-21 10:13:02.015,-116.81096,33.70027,0.83,18.890866012018286,-18.173595297990992
88459,2013-06-21 13:10:29.128,-116.80939,33.69899,0.78,18.748262179897136,-18.028624758006483
88464,2013-06-21 13:23:54.745,-116.686012,33.504555,1.34,-2.8866002066672483,-6.629822142786693
88466,2013-06-21 14:36:49.530,-116.80944,33.69904,0.65,18.753830628177997,-18.03323978508334
88469,2013-06-21 15:42:17.704,-116.453,33.51823,0.66,-1.356638903168583,14.972443242569325
88471,2013-06-21 16:01:57.271,-116.39844,33.40328,0.71,-14.129284242296604,20.05697671816871
88480,2013-06-21 19:25:11.752,-116.61691,33.42255,1.01,-12.007422250904916,-0.22296551949066365
88485,2013-06-21 23:16:10.928,-116.555573,33.428646,2.12,-11.328028218365036,5.469140688445705
88491,2013-06-22 02:59:43.469,-116.7479,33.64132,1.77,12.326637167464748,-12.34844071202982
88495,2013-06-22 03:49:37.184,-116.482,33.51461,1.62,-1.7629743033197924,12.284534135577314
88497,2013-06-22 04:40:50.091,-116.85747,33.89768,1.57,40.85096862066605,-22.42451577075856
88508,2013-06-22 09:15:28.015,-116.47557,33.50559,1.16,-2.76517242911507,12.881990476249909
88511,2013-06-22 09:42:34.891,-116.40646,33.45003,1.29,-8.93244422455028,19.302094711564813
88514,2013-06-22 10:50:04.523,-116.737549,33.873158,1.05,38.10465643208663,-11.359524110257926
88515,2013-06-22 10:50:17.656,-116.672623,33.642094,1.11,12.406262737441502,-5.379832523117701
88520,2013-06-22 14:14:40.503,-116.7516,33.70412,0.68,19.310124088967843,-12.681705361671977
88521,2013-06-22 15:16:36.287,-116.42363,33.33592,0.62,-21.62395337395956,17.73240304264369
88522,2013-06-22 15:20:09.040,-116.41775,33.36727,0.71,-18.136974934431514,18.272058920713683
88525,2013-06-22 16:56:39.054,-116.82876,33.71338,0.82,20.351895610019966,-19.817230412840637
88526,2013-06-22 17:00:53.288,-116.69265,33.67232,0.8,15.768459250879616,-7.231222719835975
88528,2013-06-22 17:32:31.303,-116.776634,33.692558,0.78,18.027834006303713,-14.999483082770238
88530,2013-06-22 17:43:21.018,-116.39259,33.42805,1.77,-11.373842172444423,20.594135030378375
88531,2013-06-22 18:39:19.828,-116.760262,33.87373,0.6,38.170985104808274,-13.456359030584059
88536,2013-06-22 20:21:05.387,-116.45144,33.50347,1.04,-2.997649288011313,15.119641158909793
88542,2013-06-22 22:06:07.552,-116.45266,33.51803,1.1,-1.3788287574367066,15.00399737321806
88549,2013-06-23 00:38:50.204,-116.48087,33.51778,1.49,-1.4103520742675446,12.388840314667279
88555,2013-06-23 02:13:39.684,-116.88173,33.86382,0.93,37.09143599556233,-24.673376544315687
88566,2013-06-23 04:16:29.947,-116.30386,33.33815,0.7,-21.349135629163,28.858194209539214
88572,2013-06-23 06:31:34.384,-116.682091,33.513557,0.99,-1.8858672203511564,-6.265619083624467
88585,2013-06-23 10:04:11.626,-116.45061,33.53175,1.3,0.14706355903669566,15.191631102294174
88586,2013-06-23 10:16:24.091,-116.40108,33.32616,0.78,-22.705139521467743,19.829506380595443
88589,2013-06-23 10:33:59.015,-116.43692,33.48886,0.78,-4.619996357702658,16.468715782193478
88594,2013-06-23 12:17:51.408,-116.662415,33.644257,1.36,12.646293932583276,-4.434752063384142
88596,2013-06-23 12:35:10.389,-116.45346,33.51817,0.64,-1.3633768949710898,14.929809653246465
88606,2013-06-23 14:04:18.092,-116.69009,33.63856,0.69,12.014343005638132,-6.997064454588132
88611,2013-06-23 16:09:59.419,-116.498314,33.507343,0.68,-2.5728406479520025,10.772998175823464
88631,2013-06-23 21:07:05.767,-116.63443,33.57983,0.65,5.481490548411066,-1.8455833808502962
88636,2013-06-23 22:29:06.711,-116.4803,33.5219,1.19,-0.9521608507494063,12.441089375823125
88637,2013-06-23 22:30:28.480,-116.74751,33.65222,0.82,13.538615217436103,-12.310780252509193
88639,2013-06-23 22:34:52.432,-116.885963,33.885509,1.04,39.50415853338502,-25.057870293139988
88647,2013-06-23 23:13:04.633,-116.505165,33.512753,1.26,-1.9719666099223518,10.137167256817408
88651,2013-06-24 02:01:32.149,-116.34165,33.30881,0.84,-24.621449856564166,25.356179759767095
88656,2013-06-24 03:32:05.575,-116.56825,33.44743,0.83,-9.239938765883466,4.291781715340933
88658,2013-06-24 03:48:58.600,-116.69399,33.69421,0.88,18.20261035601558,-7.3533547273896716
88662,2013-06-24 04:31:10.338,-116.79238,33.70482,0.82,19.393696673166726,-16.453912112621282
88665,2013-06-24 04:44:44.371,-116.64978,33.56283,0.61,3.591555327997751,-3.2682242649287
88671,2013-06-24 05:14:17.826,-116.87042,33.7524,1.43,24.69946559923355,-23.65981194581378
88681,2013-06-24 07:13:35.523,-116.68763,33.63079,0.67,11.150195077551027,-6.769939620968713
88687,2013-06-24 09:07:26.063,-116.8146,33.85885,2.55,36.52479391917681,-18.47616260743228
88692,2013-06-24 10:00:26.272,-116.768494,33.591106,2.0,6.745740158263419,-14.263173867024333
88706,2013-06-24 11:47:42.886,-116.791153,33.797699,1.03,29.721172276486712,-16.3227534586892
88712,2013-06-24 12:48:34.440,-116.56875,33.44782,0.73,-9.19659330709285,4.245372528789401
88728,2013-06-24 16:17:44.541,-116.37334,33.33822,1.03,-21.358491882415787,22.40371243396604
88733,2013-06-24 18:13:22.202,-116.514221,33.621304,2.55,10.097504235853103,9.28590634378937
88745,2013-06-24 21:46:43.291,-116.64926,33.56236,1.02,3.539277445660985,-3.220060397042907
88746,2013-06-24 21:50:17.971,-116.64928,33.56248,0.87,3.5526214572831174,-3.2219090611755394
88747,2013-06-24 21:51:41.004,-116.64938,33.56283,0.91,3.5915427926861,-3.2311616586710428
88756,2013-06-24 22:05:55.692,-116.64939,33.56267,1.04,3.5737519163134697,-3.232094210348501
88773,2013-06-25 01:29:44.035,-116.40513,33.48019,1.35,-5.578558752799083,19.41872657139279
88788,2013-06-25 07:59:06.425,-116.43707,33.47905,1.21,-5.710842003359776,16.45666992351492
88789,2013-06-25 07:59:29.742,-116.43686,33.47888,1.15,-5.729711811676857,16.476178967846035
88790,2013-06-25 08:00:01.191,-116.467491,33.450203,0.91,-8.922892045500157,13.639778731746546
88794,2013-06-25 08:27:39.964,-116.43345,33.19188,0.75,-37.64209776812539,16.847958936858813
