id,time,longitude,latitude,magnitude,x,y,time_days
68406,1985-03-21 19:51:07.530,-117.282,32.727,2.57,-351.0928662998182,148.12008301624795,5558.827170486111
68409,1985-03-22 01:41:53.910,-116.64,33.441,2.63,-270.56459154440955,206.4690720507807,5559.070762847223
68412,1985-03-22 07:42:59.620,-121.6406667,37.2578333,3.0,155.0720223722669,-245.66864818543525,5559.32152337963
68416,1985-03-22 13:13:37.230,-122.7788333,38.8255,3.0,332.8145854864852,-339.1223529640852,5559.551125347222
68423,1985-03-23 02:09:13.450,-123.5361667,39.6693333,3.09,429.5456099307968,-399.9602018232676,5560.089739004629
68424,1985-03-23 02:34:24.000,-115.975,31.798,2.71,-451.6536350297473,273.2897173514444,5560.107222222222
68431,1985-03-23 14:55:21.070,-123.0783333,39.0373333,3.16,357.4643074076204,-363.9890204741845,5560.6217716435185
68437,1985-03-23 18:16:30.260,-118.7753333,37.5226667,2.64,180.9956265364757,7.881801875202002,5560.761461342592
68441,1985-03-24 03:40:25.250,-118.8201667,37.465,2.5,174.58063800483094,3.930406659897114,5561.153070023148
68444,1985-03-24 06:48:53.600,-121.0885,36.5078333,2.73,70.06900596127115,-198.826093674438,5561.283953703704
68445,1985-03-24 07:30:20.630,-119.989,33.297,2.66,-288.2919742983353,-104.52746022384818,5561.312738773148
68447,1985-03-24 16:04:04.230,-118.8716667,37.4928333,2.51,177.6746752508355,-0.6152329466398317,5561.669493402778
68448,1985-03-24 18:56:07.310,-122.641,37.8661667,2.77,225.69574830442463,-331.47232321745247,5561.788973495371
68450,1985-03-24 23:01:26.860,-121.0185,36.7546667,3.0,97.72355079562396,-191.87377066118492,5561.959338657408
68457,1985-03-25 08:19:42.110,-124.3723333,40.2888333,2.84,502.22086512305214,-467.33517560058766,5562.347015162037
68459,1985-03-25 16:05:12.750,-118.6116667,37.4525,5.1,173.21907588060603,22.33820808952144,5562.670286458333
68460,1985-03-25 16:11:45.840,-118.6125,37.4505,2.94,172.9964937868414,22.265229710961776,5562.67483611111
68463,1985-03-25 16:20:29.910,-118.606,37.4553333,3.8,173.53545023547417,22.83762937474436,5562.680901736111
68464,1985-03-25 16:27:00.690,-118.6131667,37.4475,3.6,172.662755868557,22.20724958306032,5562.685424652777
68465,1985-03-25 17:19:34.920,-118.6138333,37.446,2.78,172.49581053741184,22.148834742736742,5562.721931944445
68466,1985-03-25 19:08:23.950,-118.609,37.461,3.45,174.16485186865464,22.571098648849556,5562.797499421296
68481,1985-03-26 14:26:03.830,-116.409,31.94,2.53,-436.9510007686008,231.88201460515364,5563.601433217593
68484,1985-03-26 22:49:43.610,-121.1183333,36.5435,2.68,74.4472839251905,-201.31403794380944,5563.951199189815
68486,1985-03-27 04:07:21.100,-115.722,31.8,2.79,-450.7168872986057,297.2030792191952,5564.171771990741
68488,1985-03-27 07:14:05.830,-117.102,32.619,2.5,-362.8203861713424,165.16959347645138,5564.301456365741
68490,1985-03-27 08:02:25.150,-117.1,32.625,2.71,-362.1499513990237,165.34556637813188,5564.335013310185
68491,1985-03-27 08:33:43.410,-120.4363333,36.2546667,3.23,41.13331683545877,-140.91926617394887,5564.356752430556
68492,1985-03-27 09:28:15.960,-118.6146667,37.4623333,2.93,174.31179724590586,22.070489737813407,5564.394629166666
68497,1985-03-27 20:09:06.160,-117.917,35.818,2.52,-8.14423639878864,85.44823850005595,5564.83965462963
68502,1985-03-28 13:18:49.400,-122.8118333,38.812,2.94,331.43178408167125,-342.0433183489758,5565.554738425925
68505,1985-03-28 21:01:50.700,-116.705,34.0,2.79,-208.54377549593312,199.11173671788592,5565.87628125
68507,1985-03-28 22:29:39.340,-120.264,36.146,3.04,28.815014403076542,-125.64219745384835,5565.937260879629
68509,1985-03-29 01:52:04.370,-116.052,31.809,2.99,-450.63613352312376,265.97647609110294,5566.077828356481
68510,1985-03-29 02:46:52.400,-116.361,32.039,3.27,-425.8321975168984,236.1492377327308,5566.115884259259
68514,1985-03-29 13:44:21.860,-125.1123333,40.6068333,3.0,541.4576430310709,-527.609035105293,5566.572475231482
68525,1985-03-30 12:03:18.560,-116.387,33.99,2.6,-208.97047416014647,228.4512785187517,5567.502298148148
68529,1985-03-30 15:20:20.690,-118.569,37.439,3.05,171.72865488196177,26.10962760752235,5567.639128356482
68530,1985-03-30 15:58:46.350,-118.7748333,37.522,3.3,180.9215338607027,7.925972780120886,5567.665814236111
68534,1985-03-30 18:34:59.600,-114.03,32.5,3.3,-366.58496431358174,453.4968056207254,5567.774300925927
68536,1985-03-30 19:47:38.630,-117.392,36.005,2.73,13.23421782850092,132.4681382518163,5567.824752662037
68537,1985-03-30 22:52:00.390,-122.8076667,38.8171667,3.3,331.9911549454408,-341.6581940146613,5567.952782291666
68540,1985-03-31 02:56:50.140,-121.6561667,37.2778333,3.2,157.33506277761032,-246.97505130834787,5568.122802546296
68542,1985-03-31 06:40:20.960,-115.763,32.418,2.62,-382.12671923396687,291.2782880599381,5568.2780203703705
68545,1985-03-31 14:49:42.140,-122.1095,40.376,2.93,503.0010127305108,-275.0896918697284,5568.617848842592
68547,1985-03-31 19:51:17.590,-124.5476667,40.246,2.75,498.3448985692917,-482.4908197231245,5568.827286921296
68551,1985-04-01 06:13:33.370,-117.396,35.998,3.22,12.45046567238301,132.12008582169466,5569.259414004629
68552,1985-04-01 12:57:04.680,-116.075,31.921,2.62,-438.24381431458,263.46954924581496,5569.5396375
68553,1985-04-01 14:09:21.660,-122.3816667,39.1016667,3.2,362.1739048410928,-303.5686604220802,5569.589834027778
68556,1985-04-01 21:45:39.290,-116.286,32.026,2.7,-427.0993229869836,243.25756851413144,5569.906704745371
68561,1985-04-02 03:59:58.500,-122.3766667,39.1103333,2.55,363.121367580267,-303.1008577469968,5570.166649305555
68568,1985-04-02 20:00:00.090,-116.032,37.095,5.7,137.11453367465265,251.22269036262983,5570.833334375
68570,1985-04-03 02:27:47.310,-124.286,40.4898333,3.47,524.128915647015,-458.68802013951154,5571.1026309027775
68571,1985-04-03 04:04:50.070,-119.038,34.38,4.07,-168.44268502463115,-15.906182815765868,5571.170023958333
68572,1985-04-03 04:10:48.720,-119.03,34.384,2.65,-167.99916210335152,-15.171201391481654,5571.174175
68573,1985-04-03 04:20:56.660,-119.032,34.391,2.64,-167.22048940201003,-15.35345407963547,5571.181211342593
68576,1985-04-03 05:53:37.660,-124.2768333,40.4891667,2.78,524.0102322167033,-457.9177361585987,5571.245574768519
68578,1985-04-03 07:05:43.610,-116.81,35.072,2.53,-89.55684257490867,186.9810501543599,5571.295643634259
68579,1985-04-03 08:39:35.640,-122.7781667,38.7993333,3.15,329.9036840778283,-339.1866414317128,5571.360829166667
68582,1985-04-03 16:55:29.210,-122.2763333,40.4431667,2.95,510.9665078441006,-288.9476181910136,5571.705199189814
68583,1985-04-03 18:12:19.610,-124.3068333,40.3425,3.28,507.8609286227245,-461.4276997068071,5571.758560300926
68599,1985-04-05 09:34:23.840,-122.8066667,38.8018333,2.65,330.2832160177607,-341.64360859967167,5573.398887037037
68602,1985-04-05 13:19:36.810,-115.658,31.573,2.7,-475.7647801445545,304.0259212120026,5573.555287152778
68606,1985-04-05 21:00:35.530,-125.6646667,40.3156667,2.9,512.3577759464869,-576.5919876205791,5573.875411226852
68608,1985-04-06 01:51:01.300,-116.087,32.061,2.68,-422.7092975810107,261.92174442186905,5574.07709837963
68609,1985-04-06 03:32:41.890,-115.979,31.771,2.81,-454.6664047183839,272.9943259863014,5574.147707060185
68611,1985-04-06 09:25:27.730,-122.706,38.9265,2.58,343.7848496591078,-332.35286624518614,5574.3926820601855
68613,1985-04-06 13:15:10.800,-121.1143333,36.5828333,2.92,78.81222366549984,-200.8550159198736,5574.5522083333335
68614,1985-04-06 13:16:18.800,-121.1121667,36.5845,3.3,78.99305704401392,-200.65729987049863,5574.552995370371
68616,1985-04-06 15:09:45.780,-124.1338333,40.3455,2.67,507.3608620586427,-446.7561804517691,5574.631779861111
68617,1985-04-06 16:38:55.140,-124.694,40.3565,3.5,511.37897977660447,-494.1133271712465,5574.6936937499995
68618,1985-04-06 19:59:53.310,-118.6108333,37.4623333,2.64,174.31268062998438,22.408871824624963,5574.833255902778
68619,1985-04-06 20:40:35.650,-125.6108333,40.6286667,4.0,546.7909190319459,-569.4544743984442,5574.861523726851
68623,1985-04-07 06:16:38.980,-115.921,31.688,2.74,-463.7363384564944,278.7392148072526,5575.261562268519
68625,1985-04-07 17:06:35.150,-123.361,39.576,3.07,418.44744238229566,-385.4809240859791,5575.712906828703
68627,1985-04-08 01:09:33.130,-118.922,34.051,3.37,-205.03822300403004,-5.280461690021155,5576.048300115741
68630,1985-04-08 08:03:25.450,-122.798,38.8253333,3.1,332.8643361740231,-340.7827838746304,5576.335711226851
68633,1985-04-08 13:20:24.910,-118.922,34.05,3.0,-205.1494179248264,-5.280524961364567,5576.555843865741
68635,1985-04-08 14:19:43.560,-118.6185,37.4648333,2.58,174.58891427627134,21.731398452393627,5576.597031944444
68637,1985-04-08 16:13:23.700,-116.679,33.536,2.89,-260.08191055568926,202.6229996196454,5576.67596875
68638,1985-04-08 16:43:27.340,-117.083,33.901,2.66,-220.24368679369397,164.46076565263797,5576.696844212963
68639,1985-04-08 17:16:42.980,-116.011,31.83,2.58,-448.192534226182,269.7888369448577,5576.719941898148
68644,1985-04-09 03:23:23.390,-120.2911667,36.2156667,3.7,36.596630530956666,-127.96769456887124,5577.141242939814
68645,1985-04-09 03:25:32.200,-120.2803333,36.2138333,2.87,36.37860412631893,-126.9988762844721,5577.142733796296
68646,1985-04-09 03:42:27.230,-120.2891667,36.2113333,3.2,36.11217353309421,-127.79534889723848,5577.154481828704
68651,1985-04-09 10:43:13.860,-119.351,33.676,2.58,-246.6278477409556,-45.01134201319998,5577.4466881944445
68653,1985-04-09 11:49:33.920,-122.794,38.8068333,3.16,330.7937167254961,-340.52303880673594,5577.492753703704
68655,1985-04-09 12:08:10.470,-121.1816667,36.5901667,2.68,79.76883593353183,-206.8460794464966,5577.505676736111
68661,1985-04-09 18:52:57.870,-121.629,37.2396667,3.07,153.0227226990635,-244.6948417416296,5577.7867809027775
68663,1985-04-09 23:40:43.010,-117.894,33.65,2.52,-249.190610404576,89.87184593966617,5577.986608912037
68667,1985-04-10 05:48:29.290,-118.6548333,37.4543333,2.78,173.41379078721002,18.52685782148179,5578.242005671296
68669,1985-04-10 07:32:15.810,-122.4541667,39.7406667,2.5,433.43797737253806,-307.06519782059564,5578.314071875
68672,1985-04-10 16:09:31.250,-120.0668333,35.833,2.82,-6.224156541216849,-108.36857600411808,5578.673278356481
68673,1985-04-10 16:49:02.810,-117.717,35.864,2.72,-2.836181372978918,103.4203344782116,5578.700726967592
68678,1985-04-11 01:01:06.610,-125.3153333,40.5728333,3.03,538.8387461071375,-544.9933389140984,5579.042437615741
68683,1985-04-11 04:47:32.130,-117.185,34.037,2.61,-205.285939603822,154.7945902080545,5579.199677430555
68694,1985-04-12 07:37:33.220,-124.236,40.5483333,2.66,530.3862810096559,-454.0781127344989,5580.317745601852
68695,1985-04-12 09:44:09.970,-117.485,34.28,2.77,-178.69273875251,126.77877138673188,5580.405670949074
68698,1985-04-12 20:41:34.600,-122.8051667,38.8028333,2.63,330.3890012210716,-341.5089876560876,5580.862206018519
68700,1985-04-13 01:37:35.710,-120.803,36.2416667,3.12,40.28006621958465,-173.82092383655174,5581.067774421296
68704,1985-04-13 10:15:25.710,-122.7738333,38.7915,3.35,329.01758962265114,-338.8477490268328,5581.427380902777
68706,1985-04-13 15:05:03.190,-124.5035,40.295,3.8,503.56379119037024,-478.409009072938,5581.628509143518
68710,1985-04-14 03:46:40.790,-118.5811667,37.4661667,3.2,174.7462255196684,25.026334351872173,5582.157416550926
68711,1985-04-14 04:11:45.360,-116.352,31.856,3.18,-446.15814339394126,237.48799353398095,5582.174830555556
68715,1985-04-14 06:55:50.680,-124.7521667,40.4771667,3.4,525.0905078853534,-498.16963221813984,5582.288781018518
68718,1985-04-14 17:58:52.540,-115.286,31.692,2.66,-461.3522847210648,338.8302593512638,5582.749219212963
68719,1985-04-14 19:29:27.990,-113.959,32.499,2.65,-366.3730212037131,460.1568045010141,5582.812129513889
68731,1985-04-15 22:55:58.900,-122.1125,40.1695,2.84,480.054456470278,-276.16089551610565,5583.955542824074
68738,1985-04-16 09:41:46.420,-122.0798333,40.1771667,2.88,480.8116835257258,-273.3543795476291,5584.404009490741
68743,1985-04-16 14:58:59.420,-124.6758333,40.3701667,3.4,512.8021681515455,-492.478573184804,5584.624298842593
68751,1985-04-17 12:18:16.120,-118.992,33.639,2.54,-250.8445189548498,-11.788342202220704,5585.512686574074
68753,1985-04-17 18:33:39.430,-117.763,32.996,2.61,-321.7845027936075,102.78597596449714,5585.773373032407
68762,1985-04-18 06:08:44.830,-115.835,32.183,2.62,-408.4606351396416,285.2822399376537,5586.256074421296
68764,1985-04-18 06:15:14.270,-121.5633333,37.1618333,2.6,144.20511444338752,-239.12764795152927,5586.260581828704
68766,1985-04-18 11:56:04.780,-115.775,31.936,2.82,-435.750783805356,291.74518776061194,5586.497277546296
68767,1985-04-18 16:29:49.960,-122.0345,39.1175,3.7,362.8820118316597,-273.55475215399105,5586.687383796296
68771,1985-04-18 21:26:04.170,-116.111,32.809,3.02,-339.6059827442284,257.4456401150792,5586.893103819445
68772,1985-04-19 00:44:57.910,-117.258,31.976,2.94,-434.5616936802288,151.66075718865125,5587.031225810186
68773,1985-04-19 01:51:54.700,-124.9968333,40.4456667,2.71,522.9129696421994,-519.0784555238826,5587.077716435185
68774,1985-04-19 03:55:51.800,-116.954,32.167,3.81,-412.82425427350864,179.96345132641883,5587.163793981482
68779,1985-04-19 18:38:17.690,-122.81,38.8205,2.54,332.3700180844278,-341.8445859268831,5587.776593634259
68780,1985-04-19 18:42:09.800,-122.8073333,38.8213333,2.55,332.4530929026078,-341.6097468725029,5587.779280092593
68781,1985-04-19 18:49:33.830,-122.8115,38.8208333,2.5,332.41243969006774,-341.97291142500984,5587.784419328704
68785,1985-04-19 22:35:45.610,-119.3246667,38.2838333,2.62,265.72616689188794,-40.15907177309547,5587.941500115741
68787,1985-04-20 06:52:03.810,-122.013,39.0846667,2.76,359.1704496298738,-271.8236933380533,5588.286155208333
68788,1985-04-20 07:52:17.020,-118.8268333,37.5653333,2.63,185.73694040421296,3.3375160174413443,5588.327974768518
68791,1985-04-20 09:33:56.500,-118.6156667,37.4263333,2.95,170.30855703177878,21.992672571694712,5588.398570601852
68793,1985-04-20 13:53:02.350,-116.007,31.732,2.79,-459.0778537731572,270.46451599220813,5588.578499421296
68794,1985-04-20 15:33:31.910,-118.925,34.047,2.76,-205.48283880442807,-5.557163853671632,5588.64828599537
68795,1985-04-20 15:44:49.770,-115.842,32.1,2.61,-417.708539195814,284.89157594963444,5588.656131597222
68804,1985-04-21 18:50:42.900,-121.6863333,37.315,2.71,161.54462928136562,-249.521243274234,5589.785218749999
68807,1985-04-21 21:39:17.040,-119.225,33.375,2.68,-280.1470710241736,-33.46783234034982,5589.902280555556
68808,1985-04-21 21:40:48.870,-124.7865,40.4451667,2.91,521.7178357329938,-501.30234753366966,5589.903343402778
68809,1985-04-21 23:59:41.760,-123.4131667,39.7928333,2.51,442.7586824414482,-388.7588936014257,5589.999788888888
68815,1985-04-22 14:16:23.380,-118.8418333,37.6511667,2.91,195.28076258950185,2.012940239615964,5590.594715046296
68816,1985-04-22 17:34:56.720,-121.5296667,37.1295,2.95,140.52763544803528,-236.24522965403335,5590.732600925926
68817,1985-04-22 18:01:19.520,-118.248,32.669,2.59,-358.53362756698675,57.75533252603323,5590.75092037037
68823,1985-04-23 03:50:36.290,-121.0843333,36.5088333,2.85,70.5230182163688,-198.36585569980343,5591.1601422453705
68825,1985-04-23 07:37:00.090,-121.5286667,37.1276667,2.55,140.32137079761958,-236.16227189270168,5591.317362152778
68826,1985-04-23 13:59:53.570,-124.3396667,40.2986667,3.01,503.1520021062706,-464.50095816832845,5591.583258912037
68827,1985-04-23 14:40:21.970,-124.2255,40.2973333,3.4,502.4473075326037,-454.8345911516667,5591.611365393519
68828,1985-04-23 14:47:03.160,-121.5278333,37.1263333,3.04,140.1710915823771,-236.09253047247293,5591.616008796296
68832,1985-04-24 00:36:42.520,-125.6651667,40.5603333,2.92,539.532620767958,-574.6016344991903,5592.025492129629
68838,1985-04-24 11:24:34.650,-116.843,34.943,2.7,-103.9621868484706,184.27094561738613,5592.475401041666
68843,1985-04-25 01:12:58.150,-117.765,33.033,2.53,-317.6724142284144,102.55523339135974,5593.050673032407
68848,1985-04-25 19:25:21.710,-115.941,31.732,2.72,-458.8992149983686,276.709377438615,5593.809279050925
68849,1985-04-25 22:17:06.040,-118.075,32.73,2.81,-351.63723255412424,73.90503669610374,5593.92854212963
68853,1985-04-26 04:03:06.950,-118.6341667,37.4333333,4.1,171.08286251567412,20.356980937943767,5594.168830439815
68854,1985-04-26 04:15:21.080,-118.6338333,37.4351667,2.58,171.28679741962426,20.38592860843736,5594.177327314815
68857,1985-04-26 06:33:49.360,-118.6408333,37.4316667,2.9,170.89615968037663,19.76871562753141,5594.273487962963
68862,1985-04-26 19:06:49.430,-121.0146667,36.437,3.0,62.39635568012125,-192.3182650161814,5594.796405439815
68863,1985-04-26 20:15:31.900,-118.6351667,37.4325,2.89,170.9899934592636,20.2688980249895,5594.844119212963
68867,1985-04-27 01:17:19.060,-120.159,34.736,2.89,-128.09523306337073,-118.27637012110856,5595.0536928240745
68868,1985-04-27 02:36:51.700,-115.682,32.289,2.52,-396.23112352464966,299.32314789967467,5595.108931712963
68877,1985-04-27 11:38:57.400,-121.5763333,36.9603333,3.06,121.83502027126336,-240.9127178006325,5595.485386574073
68878,1985-04-27 13:06:38.250,-121.2991667,36.6756667,3.0,89.53134091580625,-217.0939836838465,5595.546276041667
68885,1985-04-28 05:44:27.480,-124.2553333,40.767,3.02,554.7750673689128,-454.2661519653427,5596.239206944445
68886,1985-04-28 08:42:31.270,-118.615,37.4621667,2.68,174.2931960243141,22.04111718706337,5596.362861921296
68888,1985-04-28 14:48:05.190,-118.6318333,37.4773333,2.5,175.97592810953762,20.551083258889385,5596.616726736111
68890,1985-04-28 22:23:53.750,-117.044,34.016,3.19,-207.39164529068404,167.82946334867827,5596.933260995371
68892,1985-04-29 01:37:26.760,-122.7776667,38.8286667,2.68,333.1624315178572,-339.0065692240317,5597.067670833333
68899,1985-04-29 18:08:26.060,-121.6641667,37.282,3.1,157.8187784185947,-247.66908043299864,5597.755857175926
68902,1985-04-29 23:13:57.490,-120.983,40.9843333,2.57,567.9204562754214,-178.0285366928072,5597.96802650463
68907,1985-04-30 16:31:19.120,-124.3541667,40.4183333,3.08,516.5191096353299,-464.9282951686546,5598.688415740741
68910,1985-04-30 19:54:30.400,-122.777,38.7941667,2.52,329.3252501458005,-339.1096574882634,5598.829518518518
68911,1985-04-30 20:31:14.080,-121.9916667,39.103,2.5,361.1478563194403,-269.91386925316226,5598.855024074074
68913,1985-05-01 03:05:27.810,-121.2755,36.6558333,2.78,87.27356971661474,-215.03902977010011,5599.128794097222
68921,1985-05-02 00:16:07.310,-116.797,33.517,2.52,-262.4280589863723,191.7284934901573,5600.011195717592
68929,1985-05-02 20:47:25.530,-118.6253333,37.4791667,2.88,176.18119627520977,21.1242260443881,5600.866267708333
68932,1985-05-03 04:35:35.420,-118.5823333,37.4003333,2.81,167.42559616177888,24.94503579011504,5601.191382175926
68933,1985-05-03 05:11:44.330,-116.798,33.533,2.52,-260.6509791505952,191.59958665429764,5601.216485300925
68937,1985-05-03 13:59:12.740,-121.2741667,36.6551667,2.59,87.1965043465458,-214.9219767154065,5601.582786342593
68938,1985-05-03 14:47:52.890,-121.2735,36.6546667,3.0,87.13943814834997,-214.8639074594853,5601.616584375
68943,1985-05-03 18:36:25.590,-115.98,31.736,2.66,-458.56053278982847,273.0069931984497,5601.775296180555
68945,1985-05-03 23:39:14.410,-116.907,35.62,2.55,-28.806295969503687,176.94505231145013,5601.9855834490745
68946,1985-05-04 02:00:43.710,-117.217,34.359,2.87,-169.5322086950852,151.2586063907741,5602.083839236111
68947,1985-05-04 02:00:55.350,-117.212,34.361,2.9,-169.3021730464724,151.71389677252,5602.083973958333
68950,1985-05-04 03:22:45.530,-118.607,37.473,4.7,175.49965864574168,22.74403831037908,5602.14080474537
68953,1985-05-04 03:27:56.430,-118.6071667,37.4721667,2.51,175.40696077003165,22.72957580877909,5602.144403125
68954,1985-05-04 03:28:37.830,-118.6143333,37.4753333,3.23,175.75740562166953,22.096122589636654,5602.144882291666
68955,1985-05-04 03:28:44.330,-118.609,37.471,3.38,175.27679955731617,22.56811575172211,5602.144957523148
68956,1985-05-04 03:31:25.560,-118.6043333,37.4745,2.83,175.66708255694897,22.97894450647618,5602.146823611111
68957,1985-05-04 03:32:40.010,-118.6053333,37.4751667,2.83,175.7409784363454,22.8904849177673,5602.147685300926
68958,1985-05-04 03:32:57.520,-118.6146667,37.4703333,2.69,175.20135545207094,22.068156293626483,5602.147887962963
68959,1985-05-04 03:34:08.210,-118.6058333,37.4741667,2.91,175.62966517999922,22.846658411191743,5602.148706134259
68960,1985-05-04 03:37:42.020,-118.6061667,37.473,2.83,175.49985536381928,22.81758502974192,5602.1511807870365
68961,1985-05-04 03:46:29.420,-118.6065,37.4743333,2.73,175.64803258618775,22.78776646089408,5602.157284953704
68963,1985-05-04 04:54:34.050,-118.6146667,37.4665,3.23,174.7751125181921,22.06927442911232,5602.204560763889
68965,1985-05-04 05:14:28.090,-118.6345,37.4318333,2.93,170.91600007917566,20.32795117482177,5602.218380671296
68970,1985-05-04 06:39:31.290,-118.6116667,37.4725,2.58,175.44297132415556,22.33230483826204,5602.277445486111
68971,1985-05-04 06:41:30.780,-118.6121667,37.4673333,2.57,174.8683456951932,22.289696923178216,5602.278828472222
68973,1985-05-04 07:05:35.880,-116.821,33.993,2.54,-209.5486207514725,188.4344983555316,5602.295554166667
68974,1985-05-04 08:17:30.110,-118.254,33.855,2.69,-226.6606030077313,56.40418825994738,5602.345487384259
68975,1985-05-04 08:59:22.250,-118.6088333,37.4711667,3.33,175.29537472291992,22.582779254628704,5602.374563078703
68977,1985-05-04 11:23:04.270,-118.7678333,37.529,2.9,181.7004957550237,8.542599828638393,5602.474354976852
68979,1985-05-04 15:56:37.860,-120.1946667,39.4193333,2.66,392.6916284911134,-114.3131900412504,5602.664327083334
68980,1985-05-04 17:41:11.670,-118.6131667,37.4686667,3.06,175.01638229260345,22.201039433169164,5602.736940625
68983,1985-05-04 18:47:06.330,-124.27,40.0301667,2.9,472.9782131359297,-460.3625462151159,5602.782712152778
68987,1985-05-05 05:03:31.880,-118.6085,37.4701667,2.56,175.18425800293255,22.61249578668111,5603.210785648148
68992,1985-05-05 06:52:33.330,-118.607,37.4703333,3.43,175.20313556244355,22.744840052707875,5603.286496875
68994,1985-05-05 10:01:01.730,-118.5783333,37.4618333,2.64,174.26511273028964,25.277879067172083,5603.41738113426
69000,1985-05-06 03:13:41.500,-121.1388333,36.5455,2.5,74.71230152855462,-203.1397066526061,5604.134508101852
69005,1985-05-06 19:27:46.550,-116.903,34.942,2.68,-104.18399492299632,178.8050649329113,5604.810955439815
69007,1985-05-06 23:14:33.020,-119.346,35.297,4.41,-66.38381863728044,-43.68091461714352,5604.968437731482
69012,1985-05-07 09:39:16.410,-117.215,34.356,2.55,-169.86271898160717,151.44768228087176,5605.40227326389
69021,1985-05-07 19:09:34.300,-118.6118333,37.4746667,3.33,175.68385849493143,22.31696147191697,5605.798313657408
69023,1985-05-07 20:06:10.900,-116.15,36.59,3.5,80.66967124535533,242.34430861659885,5605.837626157407
69026,1985-05-08 02:56:51.340,-117.73,35.782,2.66,-11.967620274693116,102.35468950851714,5606.122816435185
69029,1985-05-08 07:47:45.490,-120.3538333,36.23,2.53,38.27443661150082,-133.56461981808334,5606.324832060185
69031,1985-05-08 09:20:57.230,-115.817,31.881,3.0,-441.9864059671808,287.95903164732005,5606.389551273149
69032,1985-05-08 09:23:14.530,-115.838,31.919,2.69,-437.8211759534474,285.85295990124695,5606.391140393518
69038,1985-05-08 23:40:21.260,-115.856,31.897,4.87,-440.3180212493466,284.2239547278751,5606.986357175926
69040,1985-05-08 23:47:20.620,-115.902,31.968,3.19,-432.5525848042327,279.6555353126894,5606.99121087963
69041,1985-05-08 23:48:28.270,-115.867,31.895,3.07,-440.5713035111477,283.19149184189126,5606.99199386574
69042,1985-05-08 23:49:04.930,-115.876,31.917,3.11,-438.1504992780935,282.271478470521,5606.992418171297
69043,1985-05-08 23:49:48.240,-115.836,31.703,4.3,-461.8309015430192,286.7373879033337,5606.992919444445
69044,1985-05-08 23:51:43.960,-115.871,31.914,3.3,-438.4700504478161,282.7531432660007,5606.994258796296
69045,1985-05-08 23:54:43.720,-115.907,31.962,2.81,-433.2335301755423,279.2026238169341,5606.996339351852
69046,1985-05-08 23:55:37.440,-115.885,31.941,2.9,-435.5072515703972,281.3455078542563,5606.996961111111
69047,1985-05-09 00:00:33.560,-115.899,31.944,2.95,-435.21264794611375,280.0145025104177,5607.000388425926
69048,1985-05-09 00:05:08.760,-115.962,31.936,2.54,-436.2750914599204,274.0925277669033,5607.003573611111
69049,1985-05-09 00:06:13.260,-115.804,31.956,2.8,-433.6106006124835,288.9424324200226,5607.004320138889
69052,1985-05-09 00:14:35.340,-115.869,31.949,2.53,-434.5730595813545,282.83027364330053,5607.01013125
69054,1985-05-09 00:20:23.440,-115.874,31.931,2.78,-436.5883485147404,282.4157121612907,5607.014160185186
69055,1985-05-09 00:24:13.230,-115.841,31.883,3.42,-442.2468810627249,286.18250490027197,5607.016819791667
69056,1985-05-09 00:25:38.380,-115.84,31.935,2.87,-436.0479236107169,285.6125663881731,5607.017805324074
69058,1985-05-09 00:49:39.850,-115.819,31.97,2.56,-432.096907511788,287.48132974567744,5607.03448900463
69060,1985-05-09 00:58:16.980,-115.881,31.956,2.54,-433.8283530603215,281.6753851514549,5607.040474305556
69061,1985-05-09 01:28:21.980,-115.867,31.922,2.63,-437.5693768121276,283.10528815485264,5607.061365509259
69062,1985-05-09 01:30:47.980,-115.844,31.885,2.6,-441.6183517946759,285.3958337964666,5607.063055324074
69063,1985-05-09 01:31:37.270,-115.869,31.909,3.59,-439.0203577325848,282.95794258266613,5607.063625810185
69064,1985-05-09 01:43:05.360,-115.904,31.936,2.51,-436.11597389152377,279.5677845516743,5607.071589814815
69066,1985-05-09 01:54:08.140,-115.894,31.956,2.7,-433.8645688761395,280.4484652838205,5607.079260879629
69067,1985-05-09 01:59:09.650,-115.872,31.874,3.78,-442.920153019311,282.78618474941555,5607.082750578704
69068,1985-05-09 02:38:58.820,-115.83,31.874,2.77,-442.8016842962252,286.75370825030063,5607.110403009259
69070,1985-05-09 03:23:37.780,-115.795,31.891,4.05,-440.811606283391,290.0043855419242,5607.14140949074
69071,1985-05-09 03:28:07.590,-115.981,31.978,2.86,-431.6568316728168,272.16978898269,5607.144532291666
69074,1985-05-09 04:08:24.550,-115.907,31.931,2.5,-436.6801951442189,279.3003411256188,5607.17250636574
69075,1985-05-09 04:48:44.270,-115.823,31.887,2.64,-441.3364110099135,287.3728628900756,5607.200512384259
69076,1985-05-09 04:49:15.970,-115.846,31.886,3.59,-441.5128218811822,285.20371402611886,5607.200879282408
69078,1985-05-09 05:16:16.680,-115.846,31.909,2.69,-438.95562868025706,285.12978064097445,5607.2196375
69081,1985-05-09 07:10:00.050,-115.883,31.965,2.75,-432.8332923434859,281.4580218357531,5607.298611689815
69083,1985-05-09 08:53:58.910,-115.885,31.951,2.61,-434.3954259746611,281.3137518677962,5607.370820717593
69085,1985-05-09 10:16:08.930,-115.896,31.965,2.73,-432.8694828498482,280.2312260399821,5607.427881134259
